x,y,z
-2.949,-7.661,0.612
-3.447,-9.04,0.105
-1.072,-8.772,0.455
-1.072,-8.772,0.455
2.145,-2.5660000000000003,9.135
4.328,-2.681,8.399
-0.7659999999999999,-7.661,6.638
0.268,-6.5120000000000005,2.837
-1.57,-9.347,0.198
-1.57,-9.347,0.198
-2.7960000000000003,-9.347,0.126
-4.252,-9.27,0.031
-4.06,-9.079,0.011
-1.877,-8.772,0.208
-1.4169999999999998,-8.044,6.665
0.038,-5.899,7.792999999999998
0.383,-4.788,8.582
4.137,-2.643,9.325
2.758,-1.225,8.943
2.758,-1.225,8.943
0.6509999999999999,-2.5660000000000003,9.24
0.6509999999999999,-2.5660000000000003,9.24
0.229,-4.213,9.289
-1.953,-8.236,4.9910000000000005
-1.072,-8.466000000000001,3.961
0.153,-8.504,4.232
0.153,-8.504,4.232
0.038,-7.7,5.475
0.038,-7.7,5.475
1.072,-8.312000000000001,4.633
0.574,-8.236,5.12
0.498,-9.079,3.279
-1.034,-8.504,3.651
-1.034,-8.504,3.651
-4.252,-6.857,1.099
-1.992,-6.5120000000000005,5.8
-3.294,-8.466000000000001,2.379
-3.754,-8.581,0.682
-3.754,-8.581,0.682
-1.8,-9.27,0.08
-1.072,-9.5,0.174
-2.106,-9.04,0.337
-2.298,-8.083,0.339
-1.608,-6.895,7.659
-2.528,-6.933,7.0710000000000015
0.076,-6.0520000000000005,7.632999999999999
-0.459,-5.669,7.891
-0.459,-5.669,7.891
-1.11,-6.435,7.474
-1.11,-6.435,7.474
-1.57,-6.244,6.909
-1.57,-6.244,6.909
1.264,-5.593,7.744
0.957,-4.597,8.521
0.957,-4.597,8.521
0.076,-4.022,8.949
-0.268,-3.984,8.914
-0.268,-3.984,8.914
-3.715,-7.393,2.5660000000000003
-7.622999999999998,-8.504,1.508
-2.221,-8.772,0.315
-2.298,-9.347,0.008
-2.298,-9.347,0.008
3.447,-6.5120000000000005,6.91
3.447,-6.5120000000000005,6.91
-1.34,-8.619,5.597
-1.34,-8.619,5.597
0.727,-8.81,0.129
-0.919,-9.462,0.063
-3.141,-9.27,0.255
-1.57,-9.04,0.166
-1.57,-9.04,0.166
-4.252,-7.355,2.158
-2.681,-8.121,3.644
-3.945,-7.814,4.582
-2.988,-7.507999999999999,4.01
-2.7960000000000003,-8.734,0.344
-2.7960000000000003,-8.734,0.344
-1.034,-9.155,0.24
-1.034,-9.155,0.24
-1.3019999999999998,-9.079,0.07
-3.486,-10.688,0.102
-3.256,-8.581,0.463
-2.988,-8.581,0.425
-2.988,-8.581,0.425
-3.256,-8.696,0.429
-2.49,-7.47,0.3
-4.328,-8.427,0.281
-5.209,-8.312000000000001,0.066
-1.034,-9.423,0.271
-1.455,-9.577,0.023
-1.685,-9.538,0.024
-1.6469999999999998,-9.5,0.032
