x,y,z
-1.953,-9.538,0.023
-2.068,-9.347,0.021
-0.8420000000000001,-9.692,0.138
-0.8420000000000001,-9.692,0.138
-4.8260000000000005,-9.27,0.135
-2.834,-8.542,2.359
-2.834,-8.542,2.359
-1.264,-9.347,0.35600000000000004
-1.264,-9.347,0.35600000000000004
-2.643,-8.734,0.467
-2.643,-8.734,0.467
-1.877,-8.887,0.418
-1.494,-9.155,0.8009999999999999
-1.494,-9.155,0.8009999999999999
-1.57,-8.466000000000001,0.132
-1.57,-8.466000000000001,0.132
-2.145,-8.734,0.226
-1.915,-8.696,0.4320000000000001
-1.915,-8.696,0.4320000000000001
-0.612,-9.27,0.379
-0.612,-9.27,0.379
0.536,-4.367,8.105
3.141,-5.2860000000000005,8.107999999999999
2.49,-3.294,8.862
2.26,-3.217,8.995
2.26,-3.217,8.995
3.102,-4.022,9.116
1.57,-4.405,8.861
-2.145,-8.887,0.307
-2.643,-8.964,0.42
-2.873,-9.423,0.065
-2.106,-9.27,0.062
-2.106,-9.27,0.062
-0.268,-8.964,0.161
-2.49,-9.423,0.198
-2.49,-9.423,0.198
-1.838,-9.308,0.14400000000000002
-1.838,-9.308,0.14400000000000002
-2.336,-9.27,0.012
-2.336,-9.27,0.012
-2.988,-9.194,0.031
-3.447,-9.347,0.056
-3.447,-9.347,0.056
-2.298,-9.768,0.08900000000000001
-2.298,-9.768,0.08900000000000001
-3.524,-9.194,0.049
-3.256,-9.462,0.095
-2.336,-9.079,0.467
-1.685,-9.079,0.5489999999999999
-1.685,-9.079,0.5489999999999999
0.229,-8.81,1.601
0.076,-8.887,1.585
0.498,-8.887,1.484
0.191,-9.155,1.408
-1.8,-6.742000000000001,6.1560000000000015
-3.447,-6.895,6.912000000000001
-3.447,-6.78,6.509
-3.3710000000000004,-7.814,5.858
-1.877,-8.466000000000001,3.024
-1.11,-8.734,1.265
-0.919,-8.619,1.4169999999999998
-1.7619999999999998,-7.968,2.551
-1.7619999999999998,-7.968,2.551
-1.5319999999999998,-8.696,2.0980000000000003
-1.5319999999999998,-8.964,1.382
-1.608,-9.04,0.483
-1.608,-9.04,0.483
-1.4169999999999998,-8.81,0.53
-1.3019999999999998,-8.887,0.53
-1.3019999999999998,-8.887,0.53
-1.57,-8.504,2.007
-0.6890000000000001,-8.964,1.577
-0.6890000000000001,-8.964,1.577
0.268,-8.542,2.565
0.268,-8.542,2.565
-1.264,-9.117,1.002
-1.264,-9.117,1.002
-1.187,-8.887,0.565
-1.187,-8.887,0.565
-1.5319999999999998,-9.347,0.17800000000000002
-1.608,-9.577,0.242
-1.4169999999999998,-8.198,2.451
-1.4169999999999998,-8.198,2.451
-0.268,-8.542,2.647
-0.306,-8.083,4.007
-0.306,-8.083,4.007
1.225,-6.091,7.726
1.7619999999999998,-5.478,7.9620000000000015
1.7619999999999998,-5.478,7.9620000000000015
1.992,-6.0520000000000005,7.435
1.992,-6.0520000000000005,7.435
-2.4130000000000003,-8.696,0.271
-2.4130000000000003,-8.696,0.271
-2.758,-8.158999999999999,1.841
-1.34,-8.542,2.949
5.324,-7.7,0.4320000000000001
5.324,-7.7,0.4320000000000001
1.5319999999999998,-8.504,3.67
1.5319999999999998,-8.504,3.67
-0.459,-8.925,1.474
-0.459,-8.925,1.474
2.7960000000000003,-8.964,0.504
2.7960000000000003,-8.964,0.504
3.102,-8.389,0.987
3.945,-8.198,1.301
4.06,-7.891,2.022
4.06,-7.891,2.022
3.83,-7.7,3.593
3.83,-7.7,3.593
-1.4169999999999998,-8.734,0.902
-1.494,-8.81,1.3230000000000002
-1.494,-8.81,1.3230000000000002
-1.4169999999999998,-8.925,0.936
-1.455,-8.849,1.558
2.451,-7.431,5.745
3.3710000000000004,-7.431,5.644
3.3710000000000004,-7.431,5.644
-0.536,-8.121,5.517
-1.072,-8.351,4.814
-2.145,-8.925,0.46
-2.681,-8.772,0.399
-1.072,-7.853,2.88
-0.038,-7.891,5.693
1.5319999999999998,-7.776,5.707999999999998
1.5319999999999998,-7.776,5.707999999999998
2.068,-7.853,5.5470000000000015
