x,y,z
-0.038,-9.807,0.003
-0.038,-9.807,0.003
0.038,-9.807,0.0
-1.225,-10.036,0.191
-1.225,-10.036,0.191
0.306,-8.158999999999999,1.032
0.306,-8.158999999999999,1.032
1.225,-8.619,1.796
1.225,-8.619,1.796
-0.344,-0.996,9.741
0.0,-1.992,9.582
0.0,-1.992,9.582
-0.306,-0.6890000000000001,9.762
-0.498,-1.11,9.743
-0.459,-1.992,9.611
-0.459,-1.992,9.611
-0.536,-9.385,0.021
-0.536,-9.385,0.021
-0.383,-9.577,0.003
-0.6890000000000001,-9.768,0.004
-1.953,-9.998,0.03
-1.723,-9.347,0.069
-1.723,-9.347,0.069
-1.6469999999999998,-9.385,0.023
-1.6469999999999998,-9.577,0.018000000000000002
-1.6469999999999998,-9.577,0.018000000000000002
-1.5319999999999998,-10.113,0.013
-1.915,-9.462,0.013
-2.375,-8.849,0.008
-2.068,-9.807,0.003
-2.068,-9.807,0.003
-2.528,-9.807,0.004
-2.068,-9.347,0.155
-2.7960000000000003,-9.653,0.14800000000000002
-2.375,-9.423,0.085
-1.838,-9.807,0.008
-1.7619999999999998,-9.615,0.008
-0.612,-9.768,0.044
-0.612,-9.768,0.044
-1.7619999999999998,-9.73,0.0
-1.723,-9.347,0.0
-1.723,-9.347,0.0
-1.992,-9.538,0.029
-1.992,-9.538,0.029
-1.685,-9.692,0.033
-1.685,-9.692,0.033
-2.106,-9.768,0.018000000000000002
-2.068,-9.462,0.015
-2.068,-9.462,0.015
-1.915,-9.653,0.009000000000000001
-1.915,-9.653,0.009000000000000001
-2.528,-9.308,0.011
-2.5660000000000003,-9.117,0.011
-1.915,-9.5,0.019
-2.375,-9.308,0.015
-3.562,-8.887,0.042
-1.4169999999999998,-9.653,0.055
1.11,-9.194,0.332
0.459,-8.772,1.839
0.076,-9.998,0.253
0.7659999999999999,-9.194,0.08
0.7659999999999999,-9.194,0.08
-0.6509999999999999,-8.657,1.497
-0.6509999999999999,-8.657,1.497
-0.996,-10.113,0.505
-0.727,-9.5,0.132
-1.187,-9.27,0.054000000000000006
-2.719,-9.194,0.033
-2.911,-9.079,0.051
-1.187,-9.998,0.039
-1.187,-9.998,0.039
-1.877,-9.577,0.009000000000000001
-1.877,-9.577,0.009000000000000001
-0.459,-9.998,0.061
-0.8809999999999999,-9.653,0.046
-0.8809999999999999,-9.653,0.046
0.038,-9.385,0.059
0.038,-9.385,0.059
1.187,-9.117,0.17600000000000002
1.187,-9.232,0.215
1.187,-9.232,0.215
2.5660000000000003,-8.887,0.102
0.306,-10.265999999999998,0.248
0.114,-9.883,0.033
-0.498,-9.538,0.015
0.536,-9.845,0.008
1.225,-9.768,0.001
1.225,-9.768,0.001
-2.26,-8.581,0.031
-1.034,-8.696,0.605
-1.034,-8.696,0.605
-0.574,-8.887,2.652
-0.574,-8.887,2.652
-1.072,-9.73,0.005
-1.11,-9.577,0.011
-2.26,-9.347,0.095
-2.298,-9.308,0.07200000000000001
-2.298,-9.308,0.07200000000000001
-2.4130000000000003,-9.347,0.078
-2.758,-9.117,0.043
-1.5319999999999998,-9.232,0.174
-1.5319999999999998,-9.232,0.174
-0.8420000000000001,-9.462,0.07400000000000001
-0.8420000000000001,-9.462,0.07400000000000001
-1.225,-9.5,0.07200000000000001
-1.34,-9.5,0.066
-0.038,-9.653,0.008
-0.038,-9.653,0.008
-1.723,-9.308,0.017
-1.723,-9.308,0.017
-3.217,-9.155,0.047
-3.217,-9.155,0.047
-3.102,-9.117,0.045
-3.102,-9.117,0.045
-0.038,-8.696,0.126
1.7619999999999998,-9.653,2.321
1.7619999999999998,-9.653,2.321
1.838,-9.385,0.032
1.5319999999999998,-9.462,0.103
1.5319999999999998,-9.462,0.103
0.306,-9.577,0.024
0.306,-9.577,0.024
