x,y,z
-2.03,-9.462,0.029
-2.145,-9.423,0.031
-2.145,-9.423,0.025
-2.145,-9.423,0.025
-2.1830000000000003,-9.462,0.035
-2.1830000000000003,-9.462,0.035
-2.988,-9.27,0.032
-5.8610000000000015,-8.351,0.174
-5.8610000000000015,-8.351,0.174
-3.869,-7.7,2.446
-3.869,-7.7,2.446
-3.754,-8.274,2.326
-4.213,-8.044,1.279
-4.022,-8.083,0.537
-4.4430000000000005,-8.044,0.489
-3.294,-8.044,0.613
0.306,-8.121,0.516
-1.915,-7.507999999999999,5.7029999999999985
-1.915,-7.507999999999999,5.7029999999999985
-0.191,-9.27,5.948
-0.191,-9.27,5.948
5.018,-2.298,8.937000000000003
4.8260000000000005,-1.877,8.401
4.52,-0.536,8.789
5.056,-0.153,8.664
-0.6509999999999999,-7.776,6.7810000000000015
0.076,-8.81,2.818
-0.919,-8.772,0.887
-1.379,-8.772,2.389
-1.379,-8.772,2.389
-0.574,-9.117,0.981
-0.574,-9.117,0.981
-0.574,-9.73,0.456
-2.1830000000000003,-9.117,0.501
-1.7619999999999998,-9.423,0.366
-1.953,-8.696,0.301
-1.379,-9.194,0.309
-1.379,-9.194,0.309
-1.685,-9.538,0.349
-1.6469999999999998,-9.002,0.28300000000000003
-1.3019999999999998,-8.198,0.494
-1.3019999999999998,-8.198,0.494
-1.187,-9.002,4.6610000000000005
0.8809999999999999,-7.661,5.521
-0.498,-8.772,5.606
-1.57,-8.925,0.515
-1.57,-8.925,0.515
-3.256,-8.619,0.046
-3.256,-10.19,0.02
-3.256,-10.19,0.02
-2.873,-7.47,2.196
-2.873,-7.47,2.196
1.187,-6.0139999999999985,7.825
0.8420000000000001,-5.976,7.78
0.8420000000000001,-5.976,7.78
-2.451,-9.692,0.359
-1.072,-8.772,2.202
-1.723,-7.202000000000001,6.018
-1.723,-7.202000000000001,6.018
-2.451,-7.1629999999999985,6.2170000000000005
-2.949,-7.661,5.019
-2.1830000000000003,-8.274,5.332000000000002
-1.379,-8.044,5.573
-1.379,-8.083,5.6320000000000014
-0.919,-8.849,2.772
0.383,-8.619,3.307
-0.268,-8.657,2.313
-0.268,-8.657,2.313
-3.677,-8.542,0.414
-3.409,-8.312000000000001,0.34700000000000003
-3.141,-8.389,0.16899999999999998
-1.915,-9.117,0.271
-1.915,-9.117,0.271
-1.57,-9.002,0.407
-1.4169999999999998,-8.772,0.4920000000000001
-1.4169999999999998,-8.772,0.4920000000000001
-3.102,-8.849,0.392
-3.102,-8.849,0.392
-2.719,-8.887,0.282
-2.719,-8.887,0.282
-1.915,-9.423,0.235
-2.604,-9.079,0.166
-2.834,-9.308,0.187
-2.834,-9.308,0.187
-2.528,-9.002,0.19
-2.451,-9.232,0.183
-2.221,-9.462,0.229
-2.221,-9.462,0.229
-1.11,-9.155,0.32
-1.838,-8.696,1.635
-1.7619999999999998,-8.006,4.771
-0.344,-7.316,6.671
-0.153,-7.47,6.6560000000000015
-0.957,-7.968,5.891
-2.221,-8.466000000000001,3.943
-0.574,-8.351,2.09
-1.264,-8.542,2.187
-2.911,-7.507999999999999,5.567
-2.758,-7.7,5.515
-2.758,-7.814,4.869
-2.758,-7.814,4.869
-2.7960000000000003,-7.776,4.884
-1.838,-8.542,3.07
-1.838,-8.542,3.07
-3.179,-7.0870000000000015,6.009
-3.179,-6.895,5.957000000000002
-3.179,-7.125,6.224
-3.064,-7.125,6.146
-3.064,-7.125,6.146
-3.141,-7.393,5.022
-2.988,-8.158999999999999,1.097
-4.022,-8.121,0.55
-4.022,-8.121,0.55
-3.792,-8.236,0.49
-1.11,-8.964,4.455
-1.34,-8.044,0.5670000000000001
-1.838,-6.282,6.957000000000002
-1.838,-6.282,6.957000000000002
