x,y,z
0.0,-9.653,0.018000000000000002
1.264,-9.5,0.175
1.264,-9.5,0.175
0.0,-9.194,0.41
0.0,-9.194,0.41
-0.191,-8.964,2.287
0.6890000000000001,-9.155,1.264
0.8420000000000001,-8.772,0.8740000000000001
0.8420000000000001,-8.772,0.8740000000000001
0.114,-7.891,2.184
0.383,-9.194,2.557
0.383,-9.194,2.557
-1.8,-7.507999999999999,1.229
0.919,-9.347,1.125
0.919,-9.347,1.125
1.8,-8.006,0.446
1.8,-8.006,0.446
-0.153,-7.546,0.479
2.911,-5.899,8.129
2.911,-5.899,8.129
0.8809999999999999,-3.486,9.057
1.034,-0.612,9.685
0.306,-0.804,9.762
0.306,-0.804,9.762
-1.264,-1.5319999999999998,9.567
-0.957,-1.6469999999999998,9.601
1.187,-2.5660000000000003,9.535
1.187,-2.5660000000000003,9.535
0.7659999999999999,-6.627000000000002,7.019
-0.344,-8.581,3.933
1.034,-9.232,0.392
0.8809999999999999,-9.27,0.069
0.8809999999999999,-9.27,0.069
-0.076,-9.615,0.039
-0.8809999999999999,-9.73,0.067
-0.8809999999999999,-9.73,0.067
-0.191,-9.96,0.019
-0.191,-9.96,0.019
-1.34,-9.768,0.035
-1.034,-9.385,0.029
-1.34,-9.308,0.024
-1.34,-9.308,0.024
-0.421,-9.194,0.333
-0.421,-9.194,0.333
-0.727,-9.73,0.029
-0.727,-9.73,0.029
-1.072,-9.577,0.012
-1.072,-9.577,0.012
-1.34,-9.079,0.041
-1.34,-9.079,0.041
-0.229,-9.538,0.01
0.268,-9.653,0.017
-0.268,-9.845,0.116
-1.187,-9.921,0.16699999999999998
-1.379,-10.380999999999998,0.037000000000000005
-1.915,-10.534,0.13699999999999998
-1.915,-10.534,0.13699999999999998
0.7659999999999999,-9.385,0.116
0.268,-9.423,0.13
0.0,-9.692,0.156
0.268,-9.232,0.155
0.268,-9.155,0.123
0.268,-9.155,0.123
-0.038,-9.462,0.11
-0.038,-9.462,0.11
-0.038,-9.155,0.228
-0.038,-9.155,0.228
1.953,-1.8,9.515
1.953,-1.8,9.515
1.57,-1.187,9.631
1.953,-1.264,9.586
1.57,-7.393,5.06
1.57,-7.393,5.06
0.038,-9.577,0.118
0.038,-9.577,0.118
0.8809999999999999,-10.228,0.135
0.459,-8.964,0.211
-0.804,-9.807,0.028
-0.574,-9.73,0.044
-0.574,-9.73,0.044
-0.344,-9.998,0.046
-0.383,-9.692,0.037000000000000005
-0.383,-9.692,0.037000000000000005
-0.727,-9.385,0.136
-0.727,-9.385,0.136
-0.996,-9.538,0.332
-0.306,-9.308,0.204
-0.306,-9.308,0.204
0.459,-9.232,0.184
0.268,-9.5,0.197
1.915,-9.04,0.203
1.915,-9.04,0.203
-0.919,-8.504,3.383
-0.919,-8.504,3.383
1.187,-8.236,4.768
1.11,-8.198,4.615
0.6890000000000001,-8.772,3.966
0.6890000000000001,-8.772,3.966
1.7619999999999998,-8.657,2.44
-0.421,-9.002,0.099
-0.536,-9.155,0.232
0.804,-9.155,0.512
0.804,-9.155,0.512
-0.6509999999999999,-9.232,0.196
-0.383,-9.347,0.232
-0.268,-9.462,0.224
-0.268,-9.462,0.224
-0.076,-9.194,0.198
1.034,-9.385,0.477
1.034,-9.385,0.477
2.528,-8.734,0.682
0.038,-8.121,0.802
0.7659999999999999,-9.385,0.303
0.459,-9.27,0.363
0.459,-9.27,0.363
-1.072,-8.849,0.39
-1.072,-8.849,0.39
0.574,-9.079,0.477
0.727,-8.389,3.065
-0.536,-8.734,4.254
0.612,-8.734,3.575
