x,y,z
0.076,-10.113,0.177
0.076,-10.113,0.177
-1.877,-8.466000000000001,0.282
-0.191,-8.657,3.62
-1.34,-7.316,5.853
-1.34,-7.316,5.853
1.57,-4.482,8.416
0.804,-4.405,8.732000000000001
0.8420000000000001,-4.597,8.661
1.034,-4.673,8.559
1.11,-4.8260000000000005,8.544
1.455,-4.711,8.443999999999999
1.4169999999999998,-4.865,8.465
1.455,-4.788,8.478
1.3019999999999998,-4.711,8.486
1.072,-5.937,8.467
1.379,-5.056,8.419
1.494,-5.018,8.463
0.8809999999999999,-6.32,8.619
2.5660000000000003,-3.945,8.527000000000001
2.5660000000000003,-3.945,8.527000000000001
3.715,-4.597,7.941
4.252,-4.4430000000000005,7.6389999999999985
2.719,-4.711,8.038
2.643,-4.711,8.068
2.643,-4.711,8.068
2.988,-4.597,8.107000000000001
2.988,-4.597,8.107000000000001
2.604,-5.095,7.976
2.604,-5.095,7.976
2.221,-5.401,8.057
2.758,-5.478,7.752000000000002
2.873,-5.439,7.627999999999999
2.834,-5.516,7.564
2.834,-5.516,7.564
2.873,-5.439,7.596
2.643,-5.937,7.865
2.643,-5.937,7.865
1.5319999999999998,-5.2860000000000005,8.219
1.5319999999999998,-5.2860000000000005,8.219
1.57,-6.589,7.314
1.57,-6.589,7.314
0.612,-6.282,6.718
1.264,-6.435,7.007999999999999
2.1830000000000003,-3.83,8.692
2.145,-3.869,8.767000000000001
1.5319999999999998,-4.175,8.735
1.264,-4.06,8.804
1.264,-4.137,8.789
1.264,-4.137,8.789
1.264,-4.137,8.79
1.264,-4.137,8.79
1.379,-4.252,8.74
1.379,-4.252,8.74
1.11,-3.907,8.62
1.11,-3.907,8.62
1.11,-4.137,8.855
1.187,-4.213,8.828
1.187,-4.328,8.76
1.187,-4.175,8.755
1.379,-4.367,8.738
1.379,-4.367,8.738
2.5660000000000003,-5.095,8.011000000000001
1.5319999999999998,-6.244,7.427
-1.4169999999999998,-7.737999999999999,5.837999999999999
-0.6509999999999999,-7.891,5.813
-1.11,-6.665,6.898
-1.11,-6.167000000000002,7.291
-0.191,-7.1629999999999985,6.817
-0.229,-7.316,6.689
-0.727,-6.244,7.374
-0.229,-5.746,7.677
0.076,-5.8610000000000015,7.806
0.0,-6.282,7.785
-0.459,-7.737999999999999,5.827000000000001
-0.459,-7.737999999999999,5.827000000000001
1.149,-6.55,7.369
0.957,-6.397,7.362999999999999
0.038,-6.742000000000001,7.87
0.191,-6.665,7.298999999999999
1.8,-6.818,7.07
2.221,-7.1629999999999985,6.478
-2.49,-9.04,1.934
0.804,-7.431,3.766
0.268,-7.47,6.42
0.268,-7.47,6.42
-0.038,-7.47,6.408
-0.038,-7.47,6.408
-0.7659999999999999,-7.546,5.064
-1.608,-7.278,5.004
-0.498,-5.669,7.994
-0.7659999999999999,-6.474,7.667999999999998
-0.7659999999999999,-6.474,7.667999999999998
0.344,-8.619,3.59
0.344,-8.619,3.59
-2.221,-8.81,0.234
-2.336,-9.423,0.155
-2.528,-10.19,0.02
-2.528,-10.19,0.02
-2.873,-9.807,0.053
-0.957,-9.423,0.203
-1.34,-9.347,0.14
-1.34,-9.347,0.14
-3.026,-7.853,5.391
-3.026,-7.853,5.391
-2.7960000000000003,-7.737999999999999,3.765
-3.217,-8.158999999999999,0.383
-3.217,-8.158999999999999,0.383
-3.486,-8.198,1.12
-3.486,-8.198,1.12
