x,y,z
-1.685,-8.619,2.407
-1.685,-8.619,2.407
-2.719,-8.389,1.868
-2.719,-8.389,1.868
-3.026,-8.083,1.828
-1.072,-8.849,1.477
-1.072,-8.849,1.477
-0.6890000000000001,-8.696,1.993
-1.149,-8.351,4.537
-1.149,-8.351,4.537
-1.379,-8.389,3.7
-1.494,-8.236,2.966
-1.877,-8.734,2.245
-1.953,-8.619,2.2030000000000003
-1.6469999999999998,-8.887,1.7819999999999998
-1.6469999999999998,-8.887,1.7819999999999998
-1.685,-8.542,1.4269999999999998
-2.106,-8.81,1.497
-2.106,-8.81,1.497
-1.608,-9.002,0.481
-1.8,-8.887,0.498
-1.57,-8.964,0.512
-1.57,-8.964,0.512
-1.4169999999999998,-8.849,0.479
-1.4169999999999998,-8.849,0.479
-4.137,-8.466000000000001,0.399
-1.264,-9.27,1.414
-1.264,-9.27,1.414
-2.26,-8.887,3.009
-2.1830000000000003,-8.121,3.95
-2.1830000000000003,-8.121,3.95
-2.681,-8.351,3.852
-1.8,-7.7,4.235
-2.5660000000000003,-8.964,3.488
-2.5660000000000003,-8.964,3.488
-2.03,-7.891,3.596
-1.57,-8.198,3.849
-1.57,-8.198,3.849
-1.877,-8.121,3.83
-1.877,-8.121,3.83
-1.723,-8.044,3.2310000000000003
-1.992,-8.083,3.2960000000000003
-1.7619999999999998,-8.274,3.044
-1.723,-8.427,3.0610000000000004
-1.57,-8.619,1.626
-1.57,-8.619,1.626
-2.221,-8.696,1.371
-2.221,-8.696,1.371
-2.221,-8.619,1.778
-2.221,-8.619,1.778
-2.375,-8.504,1.979
-2.375,-8.504,1.979
-2.49,-8.389,2.659
-2.49,-8.389,2.659
-1.953,-9.079,2.312
-0.459,-8.964,1.4069999999999998
0.0,-8.772,1.841
0.191,-7.968,2.464
0.191,-7.968,2.464
0.114,-8.81,3.024
-0.153,-8.542,2.472
-0.612,-8.849,0.8640000000000001
-1.072,-8.657,1.12
-1.149,-8.81,2.067
-1.187,-8.696,2.017
-1.7619999999999998,-8.466000000000001,3.09
-1.685,-8.466000000000001,2.56
-2.068,-7.968,4.981
-2.106,-7.891,5.239
-2.106,-7.891,5.239
-2.106,-7.853,5.464
-2.106,-7.853,5.464
-2.221,-7.9289999999999985,5.117
-1.8,-8.236,4.243
-1.8,-8.158999999999999,4.244
-1.8,-8.158999999999999,4.244
-1.877,-8.158999999999999,4.289
-1.838,-8.198,3.967
-1.838,-8.198,3.967
-1.5319999999999998,-8.389,3.241
-1.6469999999999998,-8.312000000000001,3.318
-1.685,-8.466000000000001,2.988
-1.685,-8.466000000000001,2.988
-1.379,-8.887,0.8390000000000001
-1.723,-8.925,1.243
-0.7659999999999999,-8.619,3.017
-0.957,-8.389,3.315
-1.608,-8.542,3.387
-1.608,-8.542,3.387
-1.838,-8.351,3.796
-1.685,-8.274,3.683
-1.685,-8.274,3.683
-1.723,-8.466000000000001,3.309
-1.723,-8.466000000000001,3.309
-1.57,-8.351,3.387
-1.57,-8.351,3.326
-1.6469999999999998,-8.427,3.233
-1.225,-8.542,3.382
-1.225,-8.542,3.382
-1.072,-8.619,3.222
-1.608,-8.619,2.52
-1.608,-8.619,2.52
-1.8,-8.427,2.925
-1.494,-9.04,1.13
-1.455,-8.964,0.987
-1.6469999999999998,-8.657,1.389
-1.838,-8.312000000000001,1.981
-1.379,-8.504,3.0660000000000003
-1.187,-8.581,2.824
-1.608,-8.427,2.732
-1.608,-8.427,2.732
