x,y,z
-1.5319999999999998,-9.653,0.029
-1.5319999999999998,-9.653,0.029
-1.6469999999999998,-9.692,0.028
-1.57,-9.653,0.029
-1.57,-9.653,0.029
-1.455,-9.653,0.032
-1.455,-9.653,0.032
-5.8610000000000015,-8.581,0.503
-2.7960000000000003,-8.925,2.096
-1.992,-9.692,0.029
-1.992,-9.692,0.029
-2.988,-7.9289999999999985,3.869
-2.988,-7.9289999999999985,3.869
-2.988,-8.427,3.688
-0.306,-7.9289999999999985,4.149
-0.306,-7.9289999999999985,4.149
1.494,-8.542,2.319
-0.076,-8.772,2.539
-0.076,-8.772,2.539
0.153,-9.232,3.218
1.072,-8.427,3.372
-2.4130000000000003,-8.427,3.1860000000000004
-2.451,-8.657,2.383
-2.451,-8.657,2.383
-2.26,-8.542,0.486
-2.681,-8.657,0.627
-2.681,-8.657,0.627
0.459,-9.807,0.012
-0.383,-8.158999999999999,0.307
0.421,-8.925,0.473
0.344,-8.887,0.52
0.344,-8.887,0.52
-1.455,-9.807,0.377
-1.838,-8.504,0.377
-0.612,-8.006,5.574
-1.149,-8.006,5.441
-1.877,-9.002,3.489
-1.877,-9.002,3.489
-2.834,-7.622999999999998,5.607
-2.298,-7.393,5.725
4.175,-7.0870000000000015,3.139
4.75,-7.202000000000001,4.904
1.685,-8.504,4.651
1.685,-8.504,4.651
-0.8809999999999999,-9.577,0.002
1.3019999999999998,-7.622999999999998,3.953
1.3019999999999998,-7.622999999999998,3.953
-2.1830000000000003,-8.466000000000001,4.4
-2.1830000000000003,-8.466000000000001,4.4
-3.677,-9.538,0.064
-3.524,-8.389,0.063
-3.524,-8.389,0.063
-3.409,-8.81,0.175
-3.409,-8.81,0.175
-1.57,-9.577,0.231
-0.996,-8.772,0.21600000000000005
-0.996,-8.772,0.21600000000000005
-2.719,-9.04,0.196
-3.026,-8.696,0.215
-1.6469999999999998,-9.232,0.205
-0.919,-9.5,0.191
-2.643,-9.155,0.114
-2.643,-9.155,0.114
-0.459,-9.462,0.079
0.6890000000000001,-8.504,0.235
0.919,-10.573,0.354
-0.919,-8.581,0.197
-0.919,-8.581,0.197
0.6890000000000001,-2.7960000000000003,9.318
0.6890000000000001,-2.7960000000000003,9.318
1.8,-4.175,8.818
1.8,-4.175,8.818
-2.26,-7.0870000000000015,6.414
-2.26,-6.933,6.595
-1.915,-7.278,6.199
-1.915,-7.853,6.126
-1.915,-7.853,6.126
1.11,-6.474,6.687
2.145,-6.167000000000002,7.075
5.669,0.8420000000000001,8.026
4.865,0.8809999999999999,8.423
4.865,0.8809999999999999,8.423
4.482,1.11,8.687999999999999
4.482,1.11,8.687999999999999
4.175,-0.076,8.58
4.175,-0.076,8.58
-0.038,-7.891,5.807
0.0,-7.968,5.706
0.0,-7.968,5.706
-1.072,-8.274,2.9610000000000003
-1.149,-8.619,3.105
-0.421,-9.002,2.668
-1.34,-8.887,0.73
-1.57,-9.155,0.517
-1.8,-9.117,0.512
-1.953,-8.925,0.313
-2.106,-8.657,0.421
-2.106,-8.657,0.421
-1.494,-9.385,0.498
-1.494,-9.385,0.498
-2.298,-8.81,0.679
-1.455,-8.734,0.53
-1.915,-8.887,2.315
-1.915,-8.887,2.315
-3.256,-8.312000000000001,3.44
-3.256,-8.312000000000001,3.44
-0.344,-7.507999999999999,5.008
3.409,-5.746,7.968
2.643,-3.984,8.346
2.336,-3.562,8.737
2.451,-2.7960000000000003,9.07
2.451,-2.7960000000000003,9.07
2.375,-3.179,9.038
2.49,-2.719,9.069
1.915,-2.604,9.217
1.915,-2.221,9.318
1.915,-2.221,9.318
2.106,-2.643,9.37
2.03,-1.877,9.379
1.149,-1.838,9.434
