x,y,z
-3.754,-2.834,-8.546
-3.754,-2.834,-8.546
-3.83,-2.7960000000000003,-8.601
-3.754,-2.873,-8.601
-3.754,-2.873,-8.601
-4.099,-2.643,-8.524
-4.022,-2.681,-8.493
-4.022,-2.681,-8.493
-4.022,-2.7960000000000003,-8.505
-4.022,-2.719,-8.503
-3.754,-2.988,-8.565
-3.754,-2.988,-8.565
-3.984,-2.949,-8.538
-3.984,-2.949,-8.538
-3.984,-2.834,-8.488999999999999
-3.984,-2.873,-8.457
-3.984,-2.873,-8.457
-4.022,-2.949,-8.424
-4.022,-2.949,-8.424
-4.06,-2.988,-8.425
-4.099,-2.911,-8.469
-4.099,-2.911,-8.469
-4.137,-2.873,-8.45
-4.137,-2.911,-8.458
-4.06,-2.758,-8.442
-4.099,-2.911,-8.468
-3.984,-2.758,-8.462
-3.984,-2.758,-8.462
-4.06,-2.834,-8.439
-3.984,-2.7960000000000003,-8.433
-3.984,-2.7960000000000003,-8.433
-3.907,-2.758,-8.536
-3.907,-2.834,-8.551
-3.907,-2.758,-8.564
-4.06,-2.758,-8.552999999999999
-4.06,-2.758,-8.552999999999999
-4.099,-2.719,-8.504
-4.06,-2.758,-8.515
-3.984,-2.681,-8.51
-3.907,-2.758,-8.512
-3.984,-2.758,-8.533999999999999
-3.984,-2.758,-8.533999999999999
-3.984,-2.604,-8.519
-3.984,-2.7960000000000003,-8.525
-3.792,-2.758,-8.577
-3.869,-2.873,-8.556000000000001
-3.945,-2.7960000000000003,-8.573
-3.945,-2.7960000000000003,-8.573
-3.907,-2.643,-8.523
-3.945,-2.758,-8.527999999999999
-3.907,-2.681,-8.568
-3.792,-2.719,-8.62
-4.099,-2.758,-8.504
-4.06,-2.719,-8.506
-4.06,-2.758,-8.491
-4.06,-2.681,-8.482000000000001
-3.907,-2.7960000000000003,-8.58
-3.869,-2.719,-8.589
-3.639,-2.7960000000000003,-8.697000000000001
-3.524,-2.719,-8.718
-3.294,-2.528,-8.936
-3.294,-2.528,-8.936
-2.911,-2.4130000000000003,-8.948
-2.298,-2.375,-9.294
-1.953,-2.336,-9.336
-1.953,-2.336,-9.336
-2.911,-2.604,-9.016
-2.911,-2.604,-9.016
-2.834,-3.677,-8.681000000000001
-2.49,-4.06,-8.481
-2.49,-4.06,-8.481
-4.673,-4.52,-7.497999999999998
-4.673,-4.52,-7.497999999999998
-3.562,-5.976,-6.35
-3.447,-5.516,-6.765
-1.723,-3.715,-8.874
-1.608,-3.6010000000000004,-9.024
-1.608,-3.6010000000000004,-9.024
-1.5319999999999998,-3.486,-9.1
-1.11,-3.447,-9.145
-1.7619999999999998,-5.746,-7.575
-1.7619999999999998,-5.746,-7.575
0.038,-6.129,-7.9620000000000015
0.038,-6.129,-7.9620000000000015
2.528,-5.976,-7.061
2.528,-5.976,-7.061
1.494,-4.8260000000000005,-8.452
1.494,-4.8260000000000005,-8.452
1.379,-4.8260000000000005,-8.431000000000001
1.379,-4.8260000000000005,-8.431000000000001
-0.7659999999999999,-7.355,-5.98
-0.7659999999999999,-7.355,-5.98
-0.459,-8.006,-5.537000000000001
-0.574,-7.968,-5.772
-0.574,-7.968,-5.772
-2.068,-8.236,-2.381
0.6509999999999999,-8.427,-2.346
-0.574,-8.044,-0.155
-0.574,-8.044,-0.155
-0.6890000000000001,-8.006,-0.061
0.229,-11.684,-0.213
0.229,-11.684,-0.213
0.383,-9.807,-0.02
0.383,-9.807,-0.02
0.574,-9.73,-0.018000000000000002
0.574,-9.73,-0.018000000000000002
