x,y,z
2.681,-3.102,8.9
2.681,-3.102,8.9
-4.635,-9.462,0.28600000000000003
-4.635,-9.462,0.28600000000000003
-3.907,-9.117,0.006999999999999999
-3.217,-9.002,0.056
-3.256,-9.079,0.03
-3.256,-9.079,0.03
-3.3710000000000004,-8.925,0.09
-1.5319999999999998,-10.611,0.002
-2.758,-5.746,8.408
-2.758,-5.746,8.408
0.459,-5.2860000000000005,8.229
0.459,-5.2860000000000005,8.229
4.367,-1.072,8.755
4.367,-1.072,8.755
3.524,-4.597,8.419
3.524,-4.597,8.419
2.5660000000000003,-4.9030000000000005,8.05
0.383,-7.661,5.7879999999999985
0.383,-7.661,5.7879999999999985
0.612,-8.466000000000001,4.945
0.804,-9.155,3.102
-1.915,-8.312000000000001,5.145
-1.11,-7.546,5.6960000000000015
-1.11,-7.546,5.6960000000000015
-2.1830000000000003,-7.125,6.506
-2.1830000000000003,-7.125,6.506
-1.3019999999999998,-5.2860000000000005,8.003
-0.8420000000000001,-5.822,7.9689999999999985
-0.8420000000000001,-5.822,7.9689999999999985
-0.038,-7.661,6.624
-1.838,-7.125,6.752000000000002
-1.838,-7.125,6.752000000000002
2.336,-6.091,6.939
2.336,-6.091,6.939
1.685,-4.75,8.538
2.03,-4.482,8.532
1.187,-5.669,8.272
0.996,-5.707000000000002,8.093
-0.727,-7.853,4.648
-1.915,-8.427,2.676
-2.873,-7.24,5.774
-3.026,-8.198,5.65
-3.026,-8.198,5.65
-3.562,-8.849,0.2
-3.562,-8.849,0.2
-3.984,-8.887,0.195
-3.945,-8.734,0.068
-0.191,-9.423,0.036000000000000004
-2.988,-8.849,0.115
-2.988,-8.964,0.081
-1.915,-9.155,0.339
-3.026,-8.81,0.009000000000000001
-2.4130000000000003,-9.538,0.161
-2.4130000000000003,-9.538,0.161
-1.8,-8.925,0.175
-3.3710000000000004,-9.079,0.15
-2.221,-9.385,0.134
-2.221,-9.385,0.134
-1.494,-8.581,1.041
-1.494,-8.581,1.041
4.252,-1.149,8.884
4.252,-1.149,8.884
-1.455,-5.209,3.156
-1.455,-5.209,3.156
-5.209,-9.883,0.01
-1.034,-9.27,0.239
-2.221,-9.921,0.255
-2.221,-9.921,0.255
-3.064,-8.849,0.35700000000000004
-2.681,-8.542,0.414
-3.294,-9.462,0.171
-2.681,-9.308,0.213
-4.06,-8.81,0.179
-4.06,-8.81,0.179
1.072,-6.933,0.932
-4.022,-9.768,4.885
-3.294,-7.1629999999999985,3.774
-3.3710000000000004,-9.73,0.395
-3.3710000000000004,-9.73,0.395
-2.719,-7.776,0.38
-3.6010000000000004,-8.466000000000001,0.359
-4.328,-8.427,0.251
-4.328,-8.427,0.251
-5.937,-10.228,0.06
0.153,-8.236,0.086
-1.5319999999999998,-9.538,-0.048
-1.5319999999999998,-9.538,-0.048
-1.4169999999999998,-9.577,0.021
