x,y,z
-1.992,-9.5,0.022
-1.992,-9.5,0.022
-0.268,-9.692,0.093
-3.754,-8.542,2.5660000000000003
-2.949,-9.347,0.075
-2.949,-9.347,0.075
-0.6890000000000001,-7.202000000000001,0.102
-3.409,-8.083,1.132
-2.949,-9.5,0.21600000000000005
-2.949,-9.5,0.21600000000000005
-1.8,-9.423,0.516
-2.988,-8.504,0.813
-1.8,-8.581,3.1060000000000003
-2.719,-8.006,4.51
-1.494,-8.351,3.645
-1.494,-8.351,3.645
-1.8,-6.933,1.788
-1.8,-6.933,1.788
-2.336,-6.704,6.644
-2.336,-6.704,6.644
-3.869,-8.619,5.191
-0.191,-9.538,1.11
-1.149,-10.573,0.011
-2.758,-8.925,0.202
-2.7960000000000003,-8.734,1.219
-2.7960000000000003,-8.734,1.219
-2.49,-9.423,0.401
-2.1830000000000003,-7.7,0.696
-2.643,-9.194,1.183
-0.612,-6.589,7.149
0.229,-8.734,7.059
-0.6890000000000001,-7.622999999999998,5.428
-1.838,-8.044,5.4289999999999985
1.264,-7.737999999999999,4.525
1.264,-7.737999999999999,4.525
-1.034,-8.351,5.782
-2.26,-8.236,3.999
-0.612,-9.194,2.2230000000000003
-1.264,-8.389,2.249
-1.11,-9.423,0.187
-1.57,-9.232,0.126
-1.57,-9.232,0.126
-3.256,-9.385,0.013
-3.217,-9.194,0.018000000000000002
-3.217,-9.194,0.018000000000000002
-3.064,-9.194,0.01
-3.102,-9.232,0.017
-3.102,-9.232,0.017
-3.3710000000000004,-9.194,0.011
-3.256,-9.155,0.024
-3.256,-9.155,0.024
-3.179,-9.079,0.161
-2.988,-8.772,0.304
-3.064,-5.8610000000000015,7.185
-3.064,-5.8610000000000015,7.185
-2.298,-6.627000000000002,6.683
-2.298,-6.627000000000002,6.683
-9.27,-6.742000000000001,6.522
0.306,-8.044,3.352
0.306,-8.044,3.352
1.072,-7.01,6.363
2.03,-6.857,6.5870000000000015
1.072,-7.393,6.4
1.072,-7.393,6.4
1.225,-5.937,7.662000000000001
0.191,-7.585,7.3279999999999985
-1.685,-8.389,0.421
-1.685,-8.389,0.421
-2.1830000000000003,-9.768,0.053
-2.1830000000000003,-9.768,0.053
-2.336,-9.117,0.009000000000000001
-2.719,-8.925,0.001
-2.03,-9.692,0.041
-0.306,-9.423,0.545
-1.034,-9.232,0.479
-2.03,-9.385,0.325
-2.03,-9.385,0.325
-2.1830000000000003,-9.653,0.161
-2.221,-8.696,0.025
-2.681,-9.96,0.136
-2.681,-9.96,0.136
-2.298,-9.04,0.039
-2.49,-9.462,0.022
-2.834,-8.925,0.021
-2.834,-8.925,0.021
0.957,-8.198,6.131
-0.114,-7.431,6.349
-0.498,-7.776,5.772
0.114,-8.083,5.7
0.421,-7.9289999999999985,5.976
-0.191,-8.044,5.943
-0.191,-8.044,5.943
0.8809999999999999,-8.044,5.752000000000002
0.8809999999999999,-8.044,5.752000000000002
0.727,-7.278,6.129
0.191,-7.661,6.199
0.191,-7.661,6.199
-1.915,-8.121,3.216
-2.758,-8.619,0.479
-2.758,-8.619,0.479
-2.911,-8.504,1.629
-2.873,-8.389,1.781
-2.604,-8.236,1.95
-2.604,-8.236,1.95
-2.873,-8.849,1.548
-2.7960000000000003,-8.542,1.378
-2.7960000000000003,-8.542,1.378
-2.719,-7.814,4.945
-2.681,-7.776,4.535
-2.681,-7.776,4.535
-2.719,-8.044,3.846
-2.681,-8.121,3.525
-2.681,-8.121,3.525
-3.6010000000000004,-9.117,3.392
-1.149,-8.158999999999999,3.369
1.6469999999999998,-4.635,7.941
2.758,-4.8260000000000005,8.212
1.953,-6.55,7.5379999999999985
-1.034,-7.431,7.811
-0.498,-9.194,0.484
-1.187,-9.117,0.5489999999999999
-1.187,-9.117,0.5489999999999999
