x,y,z
2.949,-8.964,-0.251
2.949,-8.964,-0.251
1.838,-8.964,-0.271
1.838,-8.964,-0.271
1.379,-9.5,-0.369
1.379,-9.5,-0.369
1.5319999999999998,-8.887,-0.945
1.264,-8.734,-0.623
1.608,-8.657,-1.958
1.608,-8.657,-1.958
1.838,-8.466000000000001,-2.462
1.8,-8.504,-2.386
1.8,-8.504,-2.386
1.877,-8.657,-2.089
1.838,-8.772,-2.089
1.838,-8.772,-2.089
2.298,-8.734,-0.495
2.298,-8.734,-0.495
2.719,-8.772,-0.244
2.719,-8.772,-0.244
2.03,-9.308,-0.174
2.03,-9.308,-0.174
2.49,-2.719,-4.94
3.486,-4.865,-7.524
0.114,-6.589,-8.005
0.114,-6.589,-8.005
1.7619999999999998,-4.252,-9.172
2.4130000000000003,-3.945,-8.716000000000001
2.145,-6.972,-7.159
1.992,-5.5539999999999985,-3.765
0.114,-9.538,-0.403
0.306,-9.653,-0.006
1.34,-9.462,-0.174
1.5319999999999998,-9.462,-0.14
1.5319999999999998,-9.462,-0.14
0.459,-9.27,-0.36
0.459,-9.27,-0.36
1.494,-8.044,-0.253
1.494,-8.044,-0.253
1.953,-2.834,-7.934
-1.992,-3.332,-8.294
-1.992,-3.332,-8.294
0.574,-8.236,-6.767
2.604,-8.466000000000001,-3.906
-5.018,-11.147,-3.691
4.367,-9.5,-3.747
4.367,-9.5,-3.747
0.8420000000000001,-8.964,-0.036000000000000004
0.8420000000000001,-8.964,-0.036000000000000004
0.229,-9.27,-0.181
0.076,-9.692,-0.224
-0.229,-9.04,-0.309
-0.229,-9.04,-0.309
3.409,-9.002,-2.557
3.409,-9.002,-2.557
-2.106,-9.347,-0.634
-0.8420000000000001,-9.117,-0.624
-0.536,-9.385,-0.28
0.459,-9.232,-0.255
0.459,-9.347,-0.181
0.344,-9.308,-0.208
2.03,-9.807,-0.189
-1.11,-8.542,-2.222
-1.11,-8.542,-2.222
0.536,-9.462,-0.977
1.608,-7.891,-0.526
1.608,-7.891,-0.526
0.727,-8.772,-5.716
-0.459,-8.81,-5.482
-0.6509999999999999,-9.883,-0.107
0.076,-10.534,-2.379
1.034,-9.73,-0.07400000000000001
2.298,-9.04,-0.128
-1.6469999999999998,-8.925,-0.28800000000000003
-2.528,-8.389,-0.315
-2.528,-8.389,-0.315
1.4169999999999998,-9.232,-0.417
1.11,-9.577,-0.321
1.11,-9.577,-0.321
3.141,-8.925,-0.081
2.106,-9.653,-0.133
2.106,-9.653,-0.133
0.6890000000000001,-9.385,-0.048
0.038,-9.308,-0.158
0.038,-9.308,-0.158
2.5660000000000003,-8.925,-0.133
2.5660000000000003,-8.925,-0.133
-0.574,-9.883,-0.099
-0.574,-9.883,-0.099
1.264,-8.887,-4.258
1.264,-8.887,-4.258
0.919,-9.385,-2.824
0.919,-9.385,-2.824
-0.612,-9.155,-0.562
0.383,-9.462,-0.449
0.383,-9.462,-0.449
-0.498,-9.04,-0.49
-0.498,-9.117,-0.464
2.106,-9.002,-0.048
2.106,-9.002,-0.048
0.344,-9.079,-0.529
0.344,-9.079,-0.529
0.268,-9.423,-0.758
1.4169999999999998,-9.194,-0.433
1.4169999999999998,-9.194,-0.433
2.528,-8.925,-0.18600000000000005
2.1830000000000003,-8.657,-0.248
3.217,-8.887,-0.325
3.6010000000000004,-8.734,-0.334
3.6010000000000004,-8.734,-0.334
-3.256,-7.0870000000000015,-6.399
-3.256,-7.0870000000000015,-6.399
0.996,-9.96,-0.076
1.187,-9.692,-0.108
1.187,-9.692,-0.108
0.076,-7.737999999999999,-4.957
0.076,-7.737999999999999,-4.957
1.953,-8.849,-4.7360000000000015
1.953,-8.849,-4.7360000000000015
-0.536,-9.079,-0.542
-0.536,-9.079,-0.542
-2.451,-7.393,-3.168
-2.1830000000000003,-7.316,-6.023
-2.1830000000000003,-7.316,-6.023
