x,y,z
0.153,-9.921,0.001
0.153,-9.921,0.001
-1.6469999999999998,-8.849,0.071
0.229,-10.305,0.015
0.229,-10.305,0.015
0.191,-7.661,5.65
-0.076,-8.887,1.846
-0.076,-8.887,1.846
-0.268,-0.114,10.427
-0.536,1.34,10.804
0.421,1.57,9.703
-0.038,0.114,9.767
-2.106,-9.308,2.365
-2.106,-9.308,2.365
-1.608,-9.538,0.011
-2.03,-9.462,0.04
-2.03,-9.462,0.04
-3.562,-10.419,0.011
-1.685,-9.653,0.044
-1.685,-9.653,0.044
-1.6469999999999998,-9.883,0.001
-1.6469999999999998,-9.883,0.001
-1.915,-9.615,0.0
-2.221,-9.73,0.003
-1.187,-9.692,0.009000000000000001
-2.336,-9.538,0.014
-2.145,-9.385,0.04
-2.26,-9.5,0.045
-3.3710000000000004,-9.155,0.058
-3.3710000000000004,-9.155,0.058
-2.7960000000000003,-9.462,0.027000000000000003
-2.068,-9.5,0.025
-1.11,-8.696,0.133
-1.11,-8.696,0.133
-1.187,-8.964,1.651
-0.996,-9.002,1.481
0.6509999999999999,-9.423,0.18600000000000005
0.6509999999999999,-9.423,0.18600000000000005
-0.957,-9.308,0.191
-0.957,-9.308,0.191
-2.106,-9.308,0.271
-2.106,-9.308,0.271
-1.877,-9.347,0.18600000000000005
-3.217,-9.27,0.012
-2.145,-9.807,0.012
-2.1830000000000003,-9.845,0.009000000000000001
-1.608,-9.615,0.006
-0.536,-9.002,0.0
-0.076,-9.347,0.033
-0.268,-9.692,0.156
-0.421,-9.615,0.126
2.26,-9.577,0.059
2.26,-9.577,0.059
-1.072,-9.079,0.415
-1.072,-9.079,0.415
-1.608,-9.308,0.277
-1.877,-9.232,0.201
-0.421,-9.577,0.023
-1.877,-9.308,0.104
-1.685,-9.347,0.145
-2.528,-9.04,0.122
-2.528,-9.04,0.122
-2.681,-9.155,0.13
-2.681,-9.155,0.13
-2.106,-9.538,0.033
-2.336,-9.807,0.032
-0.6509999999999999,-9.768,0.005
-0.6890000000000001,-9.577,0.013
-0.957,-9.615,0.016
-0.306,-9.692,0.006
-1.5319999999999998,-9.538,0.055
-2.643,-9.27,0.067
-2.643,-9.27,0.067
-2.1830000000000003,-9.347,0.114
-2.1830000000000003,-9.347,0.114
-2.451,-9.27,0.11
-1.608,-9.538,0.054000000000000006
-0.7659999999999999,-9.27,0.047
-1.6469999999999998,-9.538,0.027000000000000003
-1.685,-9.5,0.053
-1.685,-9.5,0.053
-1.455,-9.807,0.036000000000000004
-0.7659999999999999,-10.228,0.018000000000000002
-2.336,-9.423,0.049
-2.336,-9.423,0.049
-4.8260000000000005,-8.696,0.166
-4.8260000000000005,-8.696,0.166
1.5319999999999998,-9.385,0.101
1.5319999999999998,-9.385,0.101
2.451,-9.232,0.004
2.451,-9.768,0.065
-1.187,-9.615,0.037000000000000005
-1.187,-9.615,0.037000000000000005
-2.643,-9.27,0.097
-2.643,-9.27,0.097
-1.915,-9.538,0.038
-1.264,-9.921,0.003
-1.5319999999999998,-9.117,0.079
0.6509999999999999,-8.466000000000001,4.7330000000000005
0.383,-5.746,6.234
-0.804,-7.776,6.2410000000000005
-0.153,-9.423,0.04
-0.6509999999999999,-9.308,0.38
0.306,-9.27,0.48
0.076,-8.734,0.471
-1.072,-9.079,0.192
-0.8420000000000001,-9.653,0.155
-0.8809999999999999,-9.5,0.114
-0.8809999999999999,-9.5,0.114
