x,y,z
1.149,-7.776,-6.3039999999999985
0.6890000000000001,-6.589,-5.403
-0.498,-7.278,-7.757999999999999
0.6509999999999999,-7.7,-6.386
0.727,-8.158999999999999,-4.191
0.306,-9.002,-2.309
0.459,-9.347,-5.535
0.6509999999999999,-7.737999999999999,-4.732
0.574,-9.002,-0.231
0.574,-9.002,-0.231
-1.685,-10.917,-0.016
1.992,-10.380999999999998,-0.172
1.4169999999999998,-9.423,-0.065
1.953,-9.423,-0.076
1.953,-9.423,-0.076
0.996,-8.198,-4.677
0.8420000000000001,-8.121,-5.13
1.7619999999999998,-8.772,-2.562
1.915,-9.002,-0.625
-0.268,-8.427,-5.311
-0.268,-8.427,-5.311
-1.379,-8.581,-3.43
-0.459,-8.887,-5.1110000000000015
3.715,-8.887,-0.914
-1.455,-9.385,-0.883
-1.455,-9.385,-0.883
3.409,-7.125,-3.092
3.409,-7.125,-3.092
2.4130000000000003,-8.925,-3.817
2.911,-7.891,-6.104
2.911,-7.891,-6.104
0.536,-7.661,-5.8210000000000015
-0.919,-6.818,-6.652
-0.919,-6.818,-6.652
1.5319999999999998,-8.964,-6.431
-0.612,-7.853,-6.1560000000000015
1.7619999999999998,-8.887,-5.688
0.114,-8.734,-5.577000000000001
0.114,-8.734,-5.577000000000001
0.498,-8.006,-6.2010000000000005
1.034,-7.622999999999998,-6.654
1.034,-7.622999999999998,-6.654
1.877,-7.507999999999999,-6.114
1.149,-7.316,-6.109
-3.409,-6.627000000000002,-7.826
-3.409,-6.627000000000002,-7.826
-3.026,-4.941,-8.191
-3.3710000000000004,-5.171,-7.784
-0.8809999999999999,-4.9030000000000005,-8.421
0.268,-7.01,-8.146
-0.114,-7.7,-6.364
0.574,-7.585,-6.0360000000000005
0.574,-7.585,-6.0360000000000005
0.804,-7.968,-5.847
0.804,-7.968,-5.847
1.225,-7.7,-5.59
1.225,-7.7,-5.59
1.57,-8.81,-2.763
0.536,-9.232,-4.839
1.5319999999999998,-9.5,-0.392
3.754,-9.538,-0.331
-0.7659999999999999,-9.385,-3.751
-1.5319999999999998,-10.265999999999998,-0.032
-0.536,-9.194,-0.166
0.306,-9.462,-0.146
0.306,-9.462,-0.146
0.8809999999999999,-9.232,-0.09
1.379,-9.423,-0.045
0.6509999999999999,-9.615,-0.032
0.6509999999999999,-9.615,-0.032
0.038,-9.538,-0.142
0.038,-9.538,-0.142
1.685,-9.462,-0.13699999999999998
1.915,-8.389,-0.04
0.421,-10.573,-0.097
1.838,-9.807,-0.205
1.838,-9.807,-0.205
0.0,-9.807,-0.104
0.0,-9.807,-0.104
-0.536,-8.849,-0.111
2.298,-10.343,-4.607
1.187,-3.026,-9.175
1.187,-1.494,-9.597
1.187,-1.494,-9.597
0.383,-2.911,-9.568
-0.076,-8.619,-7.218
10.458,-4.673,-2.934
2.719,-11.147,-0.252
2.719,-11.147,-0.252
0.919,-9.538,-0.446
0.0,-9.194,-0.36
-0.919,-9.845,-0.127
0.957,-10.534,-0.067
0.957,-10.534,-0.067
0.383,-8.619,-0.192
0.383,-8.619,-0.192
-1.455,-9.615,-0.033
-1.455,-9.615,-0.033
0.306,-9.768,-0.017
0.038,-9.768,-0.031
0.306,-9.577,-0.023
0.306,-9.577,-0.023
0.383,-9.577,-0.015
0.383,-9.577,-0.015
0.268,-9.768,-0.009000000000000001
0.268,-9.768,-0.009000000000000001
-0.076,-9.615,-0.009000000000000001
0.153,-9.653,-0.07200000000000001
0.383,-9.768,-0.039
0.383,-9.768,-0.039
0.459,-9.807,-0.027000000000000003
0.268,-9.653,-0.029
0.076,-9.615,-0.026
0.076,-9.615,-0.026
-0.038,-9.692,-0.037000000000000005
-0.038,-9.692,-0.037000000000000005
0.306,-9.73,-0.006999999999999999
0.306,-9.73,-0.006999999999999999
