x,y,z
0.114,-9.577,0.005
0.114,-9.577,0.005
1.8,-9.692,0.105
2.145,-9.73,-0.029
2.145,-9.73,-0.029
-0.612,-9.27,-1.45
-0.344,-8.466000000000001,-2.242
0.344,-10.803,-0.024
1.8,-8.887,-0.162
-0.7659999999999999,-9.692,-0.07400000000000001
1.264,-9.807,-0.037000000000000005
1.877,-9.347,-0.036000000000000004
0.114,-10.841,-0.04
0.114,-10.841,-0.04
-1.723,-9.002,-0.329
-1.723,-9.002,-0.329
1.608,-9.117,-0.019
1.608,-9.117,-0.019
1.3019999999999998,-9.27,-0.269
0.268,-9.807,-0.187
0.574,-8.925,-0.365
0.459,-9.002,-0.519
0.957,-9.155,-0.471
0.957,-9.155,-0.471
0.727,-9.692,-0.21600000000000005
1.877,-9.462,-0.004
1.877,-9.462,-0.004
1.379,-9.462,-0.062
1.4169999999999998,-9.385,-0.056
2.451,-8.925,-0.236
1.8,-9.347,-0.362
1.8,-9.347,-0.362
-4.673,-8.236,-0.126
-4.788,-8.466000000000001,-0.021
-4.788,-8.466000000000001,-0.021
-4.137,-8.581,0.111
-3.026,-8.887,0.214
2.375,-9.5,-0.076
2.221,-9.155,-0.073
1.034,-9.27,-0.29
1.034,-9.27,-0.29
2.145,-9.347,-0.023
1.953,-9.653,-0.002
-0.114,-9.845,0.039
-0.038,-9.308,0.032
-0.038,-9.308,0.032
2.7960000000000003,-9.27,-0.031
2.758,-9.5,-0.041
2.068,-9.5,0.028
2.068,-9.5,0.028
1.379,-9.347,0.065
1.685,-9.538,0.006
1.225,-9.577,0.037000000000000005
1.225,-9.577,0.037000000000000005
0.153,-9.5,-0.07200000000000001
-0.268,-9.5,-0.073
-0.421,-9.423,-0.181
0.153,-9.615,-0.14800000000000002
0.153,-9.615,-0.14800000000000002
2.988,-9.04,-0.114
3.179,-8.427,-0.413
2.221,-9.462,-0.194
1.379,-9.117,-0.14800000000000002
0.0,-9.577,-0.119
0.0,-9.577,-0.119
-2.106,-7.01,-6.534
-2.643,-6.742000000000001,-6.7029999999999985
-2.758,-6.704,-6.587999999999999
-2.758,-6.704,-6.587999999999999
-3.141,-6.474,-6.634
-3.256,-6.589,-6.6389999999999985
-3.256,-6.589,-6.6389999999999985
-0.574,-7.202000000000001,-6.822
0.574,-7.622999999999998,-6.362
0.574,-7.622999999999998,-6.362
0.727,-8.925,-1.529
0.114,-9.117,-0.484
0.114,-9.117,-0.484
-0.114,-9.615,-0.146
-0.7659999999999999,-8.772,-0.49
-1.494,-9.5,-0.031
-1.494,-9.5,-0.031
-1.264,-9.577,-0.029
-1.264,-9.577,-0.029
-1.264,-9.577,-0.029
-1.379,-9.577,-0.026
-1.379,-9.577,-0.026
-1.379,-9.615,-0.03
-1.379,-9.577,-0.028
-1.264,-9.653,-0.03
-1.225,-9.73,-0.028
-1.225,-9.73,-0.028
-1.685,-9.577,-0.02
-1.685,-9.577,-0.02
-1.264,-9.807,-0.13
-0.421,-9.845,-0.017
2.681,-8.887,-0.012
2.681,-8.887,-0.012
0.383,-9.308,-1.283
0.383,-9.308,-1.283
1.6469999999999998,-9.002,-0.157
1.6469999999999998,-9.002,-0.157
2.5660000000000003,-9.117,-0.028
-0.536,-10.803,-0.165
0.6890000000000001,-7.737999999999999,-1.6740000000000002
1.225,-7.47,-4.163
1.225,-7.47,-4.163
-2.643,-5.937,-7.3039999999999985
-2.719,-5.593,-7.403
-2.834,-5.5539999999999985,-7.495
-2.911,-5.516,-7.48
-2.911,-5.516,-7.48
-3.026,-5.669,-7.4929999999999986
-2.873,-5.593,-7.545
-3.102,-5.363,-7.557
-3.102,-5.401,-7.563
-2.911,-5.899,-7.432
-2.911,-5.899,-7.432
