x,y,z
0.7659999999999999,-9.692,0.008
0.7659999999999999,-9.692,0.008
-0.038,-9.692,0.028
-0.038,-9.692,0.028
0.153,-9.27,0.151
0.153,-9.27,0.151
-0.574,-10.419,0.087
-0.574,-10.419,0.087
-1.034,-10.19,0.049
-1.034,-10.19,0.049
-0.038,-8.158999999999999,0.054000000000000006
-0.038,-8.158999999999999,0.054000000000000006
1.4169999999999998,-8.619,0.083
-0.306,-9.921,0.109
-0.306,-9.921,0.109
-0.498,-8.81,2.935
-0.498,-8.81,2.935
-0.6890000000000001,-8.542,0.557
-1.4169999999999998,-8.887,1.4369999999999998
-0.498,-8.849,0.396
-0.498,-8.849,0.396
1.877,-9.27,0.015
1.877,-9.27,0.015
1.149,-9.807,0.066
-0.957,-9.768,0.05
-0.536,-9.232,0.101
-0.536,-9.232,0.101
1.072,-9.5,0.158
0.8809999999999999,-9.653,0.173
-1.379,-9.538,0.168
-1.8,-9.079,0.042
-1.685,-9.27,0.096
-2.451,-8.696,0.189
-1.379,-8.772,0.366
-1.379,-8.772,0.366
0.804,-9.577,0.08900000000000001
0.804,-9.577,0.08900000000000001
-0.996,-9.807,0.098
-0.996,-9.807,0.098
-1.225,-8.466000000000001,0.477
3.945,-7.47,3.299
3.945,-7.47,3.299
-2.26,-9.5,0.0
0.344,-7.968,0.28800000000000003
-0.919,-9.423,0.084
0.306,-8.466000000000001,0.106
-0.8420000000000001,-9.04,0.208
-0.957,-9.155,0.442
-0.804,-8.925,0.5379999999999999
-0.804,-8.925,0.5379999999999999
-2.7960000000000003,-9.155,0.084
-2.604,-9.423,0.09
-1.7619999999999998,-8.696,1.248
-1.8,-8.964,2.1
3.6010000000000004,-9.155,0.005
3.6010000000000004,-9.155,0.005
1.608,-9.692,0.008
1.379,-9.653,0.002
1.3019999999999998,-9.96,0.011
1.034,-9.538,0.001
-1.225,-9.423,0.218
-3.869,-9.155,0.002
-3.83,-8.236,0.7290000000000001
0.191,-8.849,0.048
1.3019999999999998,-9.423,0.127
2.4130000000000003,-9.5,0.001
2.4130000000000003,-9.5,0.001
2.1830000000000003,-9.577,0.023
0.0,-9.462,0.063
-0.038,-9.462,0.08900000000000001
-0.076,-9.538,0.103
-0.421,-9.768,0.109
-0.114,-9.73,0.022
-0.344,-9.653,0.015
-0.344,-9.653,0.015
0.498,-9.423,0.022
0.574,-9.462,0.039
0.574,-9.462,0.039
0.8420000000000001,-7.891,5.636
1.34,-7.47,6.318
1.5319999999999998,-4.98,8.217
1.5319999999999998,-4.98,8.217
-0.536,-3.256,9.012
0.612,-3.83,8.988999999999997
0.0,-3.984,9.036
0.421,-4.252,8.867
0.421,-3.792,8.988
0.8809999999999999,-4.099,9.038
0.0,-3.984,8.943999999999997
0.076,-3.409,8.972999999999997
1.11,-3.3710000000000004,9.14
0.8809999999999999,-3.754,9.141
0.114,-3.217,9.198
0.114,-3.217,9.198
0.383,-3.3710000000000004,9.19
-0.268,-4.099,9.121
0.114,-5.899,8.082
-2.068,-9.308,0.412
-2.068,-9.308,0.412
0.268,-9.577,0.04
0.038,-9.653,0.009000000000000001
0.229,-9.73,0.02
0.383,-9.73,0.012
0.6509999999999999,-9.73,0.006
0.6509999999999999,-9.73,0.006
-0.114,-9.5,0.044
-0.114,-9.5,0.044
-0.536,-10.305,0.3
-2.1830000000000003,-9.807,0.325
1.264,-9.5,0.14
0.383,-9.462,0.041
0.383,-9.462,0.041
1.225,-7.202000000000001,0.104
1.6469999999999998,-8.657,0.073
