x,y,z
-1.225,-9.768,-0.015
-1.225,-9.768,-0.015
-1.5319999999999998,-9.002,-0.259
-2.068,-9.462,-0.129
-2.068,-9.462,-0.129
-2.643,-9.194,0.274
-1.225,-8.887,0.325
-2.949,-8.772,0.068
-2.068,-8.887,0.048
-2.068,-8.887,0.048
-1.838,-9.653,-0.111
-3.754,-8.849,0.1
-3.754,-8.849,0.1
-0.268,-9.5,0.047
-0.114,-9.423,0.146
0.804,-9.615,0.198
0.804,-9.615,0.198
-2.719,-9.73,0.0
-2.719,-9.73,0.0
-2.681,-9.308,0.024
-2.681,-9.308,0.024
-2.221,-9.155,0.184
-2.221,-9.155,0.184
-0.459,-9.615,-0.015
-0.038,-9.883,-0.011
0.574,-9.692,-0.026
0.574,-9.692,-0.026
1.3019999999999998,-9.538,-0.009000000000000001
0.498,-8.772,2.67
-3.141,-7.7,3.055
-3.141,-7.7,3.055
-2.719,-6.742000000000001,6.738
-2.719,-6.742000000000001,6.738
-2.336,-6.857,6.602
-2.681,-7.776,5.103
-2.681,-7.776,5.103
-1.187,-7.776,5.909
1.11,-7.507999999999999,6.115
1.11,-7.507999999999999,6.115
-1.3019999999999998,-7.202000000000001,6.64
-1.11,-7.1629999999999985,6.609
1.494,-6.397,7.242000000000001
1.685,-5.976,7.5070000000000014
2.145,-5.8610000000000015,7.605
2.145,-5.8610000000000015,7.605
2.26,-5.8610000000000015,7.55
2.26,-5.8610000000000015,7.515
2.145,-5.937,7.572999999999999
2.145,-5.937,7.572999999999999
2.375,-5.784,7.579
2.106,-5.8610000000000015,7.599
2.1830000000000003,-5.746,7.587999999999999
2.1830000000000003,-5.746,7.587999999999999
1.915,-5.976,7.483
1.915,-5.976,7.483
2.145,-5.707000000000002,7.586
1.915,-5.8610000000000015,7.5539999999999985
2.145,-5.784,7.572
2.03,-5.746,7.566
2.03,-5.746,7.566
1.149,-5.976,7.711
1.34,-5.822,7.704
1.264,-5.899,7.7
1.494,-5.899,7.695
1.5319999999999998,-5.784,7.744
1.5319999999999998,-5.784,7.744
1.685,-5.746,7.755
1.685,-5.746,7.755
1.723,-5.746,7.7429999999999986
1.8,-5.746,7.752000000000002
1.8,-5.746,7.752000000000002
1.685,-5.746,7.727
1.685,-5.746,7.727
1.7619999999999998,-5.746,7.707000000000002
1.723,-5.669,7.716
1.6469999999999998,-5.784,7.72
1.953,-5.746,7.689
1.915,-5.784,7.685
2.03,-5.8610000000000015,7.641
1.7619999999999998,-5.8610000000000015,7.659
1.8,-5.899,7.645
1.838,-5.899,7.642
1.838,-5.899,7.642
1.992,-5.784,7.665
1.992,-5.784,7.665
1.953,-5.784,7.662000000000001
1.838,-5.784,7.657999999999999
1.838,-5.784,7.657999999999999
1.915,-5.746,7.6629999999999985
2.03,-5.784,7.6720000000000015
2.03,-5.784,7.6720000000000015
2.106,-5.784,7.619
2.106,-5.784,7.619
1.915,-5.784,7.651
1.915,-5.784,7.651
1.7619999999999998,-5.784,7.691
1.7619999999999998,-5.784,7.691
2.26,-5.937,7.521
2.4130000000000003,-5.937,7.4060000000000015
2.834,-5.746,7.379
2.949,-5.707000000000002,7.415
2.949,-5.707000000000002,7.415
2.7960000000000003,-5.822,7.434
2.7960000000000003,-5.822,7.434
2.949,-5.669,7.425
2.949,-5.669,7.425
2.911,-5.631,7.42
2.911,-5.631,7.42
2.604,-5.439,7.426
2.604,-5.439,7.426
1.877,-5.976,7.746
1.072,-5.478,8.013
1.57,-5.056,8.238
1.915,-5.095,7.992000000000001
1.915,-5.095,7.992000000000001
1.608,-5.018,8.067
