x,y,z
-1.915,-9.577,0.022
-0.498,-9.538,0.029
-0.498,-9.538,0.029
-0.268,-9.5,0.08800000000000001
-2.643,-8.581,0.313
-2.643,-8.581,0.313
-2.106,-8.964,0.19
-2.49,-8.925,0.541
-2.49,-8.925,0.541
-1.685,-8.696,0.524
-3.294,-9.768,0.223
-2.03,-8.581,0.374
-3.409,-8.427,0.369
-2.911,-8.925,0.341
-2.911,-8.925,0.341
-7.737999999999999,-11.415,0.097
-2.4130000000000003,-7.24,0.112
-2.221,-7.7,2.6
-2.221,-7.7,2.6
-1.685,-7.24,6.205
0.919,-6.0520000000000005,7.372999999999998
0.919,-6.0520000000000005,7.372999999999998
-0.268,-7.507999999999999,7.576
-0.268,-7.507999999999999,7.576
1.7619999999999998,-7.814,6.315
-0.459,-7.047999999999999,6.386
-1.34,-5.746,6.415
-1.34,-5.746,6.415
-1.455,-8.198,6.132999999999999
-1.723,-8.312000000000001,2.588
-0.957,-7.9289999999999985,4.707
-0.727,-7.891,5.709
-0.727,-7.891,5.709
0.229,-7.9289999999999985,5.695
0.612,-8.887,1.183
-1.992,-9.079,0.586
-1.992,-9.079,0.586
-1.877,-9.347,0.28
-1.877,-9.347,0.28
-2.068,-8.734,0.677
-2.528,-7.776,2.497
-0.727,-7.891,4.815
0.804,-7.853,5.665
0.6890000000000001,-7.278,6.324
-0.459,-4.865,8.237
1.11,-4.482,8.616
0.6890000000000001,-4.405,8.535
-1.34,-7.202000000000001,6.8370000000000015
-1.34,-7.202000000000001,6.8370000000000015
-0.383,-7.585,6.62
-0.383,-7.585,6.62
2.221,-8.158999999999999,4.796
2.221,-8.158999999999999,4.796
-1.34,-8.083,4.431
-1.34,-8.083,4.431
1.838,-9.538,0.161
0.229,-8.964,0.488
-0.191,-9.308,0.269
-0.229,-9.232,0.272
-0.268,-9.04,0.307
-0.996,-9.807,0.289
-1.57,-9.5,0.031
-1.57,-9.5,0.031
-1.992,-9.768,0.048
-1.455,-9.883,0.065
-1.455,-9.883,0.065
-4.175,-7.278,2.687
-5.209,-6.78,3.401
-4.137,-9.921,0.706
0.076,-9.155,3.322
-0.229,-9.653,0.034
-0.038,-9.462,0.103
-0.038,-9.462,0.103
0.6509999999999999,-9.423,0.145
0.804,-9.462,0.22
1.455,-4.98,8.258
1.3019999999999998,-5.018,8.342
-2.298,-6.933,7.1720000000000015
-2.298,-6.933,7.1720000000000015
-1.723,-9.423,0.107
-1.953,-8.81,-0.015
-1.953,-8.81,-0.015
-1.953,-9.117,0.03
-2.719,-9.155,0.036000000000000004
-1.8,-9.577,0.06
-1.8,-9.577,0.06
-0.191,-9.423,0.057
-3.294,-10.380999999999998,0.326
-2.221,-9.423,0.08199999999999999
-1.7619999999999998,-9.5,0.07200000000000001
-1.7619999999999998,-9.5,0.07200000000000001
-2.298,-9.308,0.073
-2.068,-9.615,0.078
-2.068,-9.615,0.078
-2.643,-9.232,0.06
-3.064,-8.772,0.077
-3.064,-8.772,0.077
-2.221,-9.5,0.107
-1.4169999999999998,-9.232,0.096
-0.153,-8.772,0.329
-0.153,-8.772,0.329
-3.524,-8.619,0.187
-3.524,-8.619,0.187
-2.336,-8.657,1.642
-2.336,-8.657,1.642
0.612,-3.715,8.97
0.191,-3.754,9.065
0.574,-4.52,8.685
0.574,-4.52,8.685
0.8809999999999999,-4.8260000000000005,8.448
0.804,-5.132999999999999,8.45
1.264,-5.056,8.45
1.264,-5.056,8.45
0.6509999999999999,-4.635,8.482999999999999
2.604,-4.635,8.224
2.604,-4.635,8.224
0.727,-4.673,8.45
0.727,-4.673,8.45
