x,y,z
-1.455,-8.121,3.637
-0.6890000000000001,-7.278,6.143
-0.7659999999999999,-6.0139999999999985,6.803
-2.949,-9.155,2.615
-3.026,-9.615,0.0
-1.992,-7.891,2.918
-0.7659999999999999,-9.5,0.972
-1.608,-9.155,0.11
-1.494,-9.079,0.18600000000000005
-1.494,-9.079,0.18600000000000005
-1.6469999999999998,-8.887,0.334
-1.6469999999999998,-9.155,0.328
-2.26,-9.194,0.365
-2.26,-9.194,0.365
0.6890000000000001,-9.04,0.6970000000000001
0.6890000000000001,-9.04,0.6970000000000001
-0.957,-9.232,0.596
-0.804,-9.308,0.281
-0.498,-9.308,0.307
-1.57,-9.079,0.201
-0.727,-9.5,0.19
-1.072,-9.5,0.139
-1.608,-9.155,0.107
-0.191,-9.768,0.13
-4.099,-9.423,0.076
-4.099,-9.423,0.076
-1.4169999999999998,-9.615,0.157
-0.114,-9.577,0.195
-0.996,-9.921,0.151
-3.6010000000000004,-9.079,0.03
-3.869,-8.427,0.15
-3.869,-8.427,0.15
-3.256,-8.964,0.191
-0.459,-8.734,0.6
-0.344,-7.0870000000000015,6.56
-0.344,-7.0870000000000015,6.56
0.536,-8.542,6.112
0.536,-8.542,6.112
-1.8,-8.427,2.898
-1.8,-8.427,2.898
-2.528,-1.187,9.235
-0.459,-4.673,9.274
-0.459,-4.673,9.274
-3.064,-7.1629999999999985,5.674
0.804,-8.198,6.098
-0.536,-6.244,7.642
-0.536,-6.244,7.642
-1.953,-7.9289999999999985,6.1960000000000015
-1.953,-7.9289999999999985,6.1960000000000015
-1.6469999999999998,-0.536,9.554
4.022,-0.344,10.237
-1.608,-5.132999999999999,8.255
-1.608,-5.132999999999999,8.255
0.0,-5.056,8.225
0.0,-5.056,8.225
0.6509999999999999,-4.482,8.622
-0.536,-4.482,8.628
-0.536,-4.482,8.628
-1.494,-8.121,5.475
-1.494,-8.121,5.475
-3.715,-7.24,0.5770000000000001
-3.715,-7.24,0.5770000000000001
-0.421,-9.845,0.313
-0.421,-9.845,0.313
2.068,-8.504,1.077
0.038,-8.849,1.121
1.4169999999999998,-9.538,0.361
1.4169999999999998,-9.538,0.361
0.153,-9.423,0.295
0.498,-9.921,0.207
1.8,-9.692,0.175
0.919,-9.002,0.252
0.919,-9.002,0.252
0.996,-5.5539999999999985,7.465
0.996,-5.5539999999999985,7.465
-1.494,-8.696,5.651
-1.379,-6.704,5.625
-1.608,-7.737999999999999,5.982
-1.608,-7.737999999999999,5.982
-0.6890000000000001,-8.312000000000001,5.385
-1.072,-7.9289999999999985,5.318
-1.072,-7.9289999999999985,5.318
-2.604,-8.236,3.31
-3.102,-8.006,3.905
-2.911,-8.083,3.141
-1.608,-8.389,4.105
-1.608,-8.389,4.105
-1.264,-6.091,7.152
-1.264,-6.091,7.152
1.4169999999999998,-5.2860000000000005,8.565
5.095,-3.984,7.109
2.49,-5.5539999999999985,7.699
-0.727,-6.397,7.532999999999999
-0.114,-7.776,6.7120000000000015
0.306,-9.308,0.485
0.306,-9.308,0.485
-1.187,-9.117,0.3
-1.838,-8.964,0.306
-1.838,-9.117,0.295
-1.953,-9.385,0.537
-1.072,-9.079,0.422
-1.072,-9.079,0.422
-2.03,-7.9289999999999985,0.429
-2.03,-7.9289999999999985,0.429
-0.6890000000000001,-11.569,0.404
-2.03,-9.5,0.08199999999999999
-1.149,-10.113,0.135
-1.3019999999999998,-10.764,0.191
-0.957,-9.423,0.078
-0.957,-9.423,0.078
-2.1830000000000003,-9.194,0.029
-0.8809999999999999,-9.998,0.003
-0.996,-9.423,0.005
-1.3019999999999998,-9.73,0.006999999999999999
-1.3019999999999998,-9.73,0.006999999999999999
1.187,-10.879,0.287
1.187,-10.879,0.287
