x,y,z
-0.612,-9.615,0.046
-0.536,-9.615,0.045
-0.459,-9.577,0.047
-0.459,-9.577,0.047
-0.344,-9.5,0.049
0.153,-9.577,0.14
0.153,-9.577,0.14
0.383,-10.380999999999998,0.07200000000000001
0.383,-10.380999999999998,0.07200000000000001
-3.6010000000000004,-9.347,0.16899999999999998
-2.298,-9.002,2.959
-2.719,-9.998,0.092
-2.719,-9.998,0.092
-1.11,-8.006,0.103
-1.11,-8.006,0.103
-5.516,-9.883,0.123
-0.421,-5.171,8.283
-0.421,-5.171,8.283
-0.191,-1.455,10.959
0.229,1.379,11.438
0.229,1.379,11.438
0.574,2.1830000000000003,9.503
0.574,2.1830000000000003,9.503
-0.459,1.915,9.577
0.306,1.953,9.605
0.306,1.953,9.605
0.306,2.145,9.568
0.306,2.145,9.568
1.187,1.8,9.575
0.421,1.685,9.596
0.421,1.685,9.596
0.727,2.1830000000000003,9.586
0.574,2.5660000000000003,9.484
0.574,2.5660000000000003,9.484
-0.114,2.7960000000000003,9.462
-0.114,2.7960000000000003,9.462
-0.6509999999999999,2.298,9.538
-0.919,-7.891,6.733
-0.459,-8.964,4.652
-0.306,-9.155,2.397
-0.306,-9.155,2.397
-1.915,-9.423,0.38
-1.915,-9.423,0.38
-2.375,-9.232,0.416
-2.298,-9.27,0.302
-2.298,-9.27,0.302
-2.03,-9.462,0.063
-2.03,-9.462,0.063
-2.106,-9.155,0.039
-2.106,-9.155,0.039
-2.375,-9.194,0.255
-2.4130000000000003,-9.73,0.126
-1.6469999999999998,-9.385,0.151
-1.953,-9.423,0.239
-1.953,-9.423,0.239
-1.608,-9.002,0.208
-1.608,-9.002,0.208
-1.838,-9.27,0.237
-2.1830000000000003,-8.964,0.447
-2.1830000000000003,-8.964,0.447
-2.7960000000000003,-9.807,0.145
-3.524,-9.194,0.211
-2.221,-9.194,0.105
-2.221,-9.194,0.105
-1.379,-9.615,0.078
-1.379,-9.615,0.078
-2.988,-9.27,0.085
-2.375,-9.27,0.059
-2.375,-9.27,0.059
-2.221,-9.347,0.078
-2.221,-9.347,0.078
-2.145,-9.5,0.07200000000000001
-1.723,-9.615,0.07
-1.723,-9.615,0.07
-1.838,-9.117,0.049
-1.838,-9.117,0.049
-2.336,-9.002,0.045
-2.1830000000000003,-9.5,0.057
-2.1830000000000003,-9.5,0.057
-1.723,-9.462,0.065
-1.723,-9.462,0.065
-2.298,-9.194,0.109
-1.608,-9.232,0.113
-1.608,-9.232,0.113
-2.604,-8.657,0.118
-2.604,-8.657,0.118
-1.149,-10.036,0.278
-1.7619999999999998,-8.81,0.541
-1.7619999999999998,-8.81,0.541
-1.838,-9.04,0.555
-2.03,-8.887,0.519
-2.03,-8.887,0.519
-2.068,-9.079,0.446
-2.068,-9.079,0.446
-2.26,-9.04,0.386
-2.26,-9.232,0.218
-2.26,-9.232,0.218
-2.375,-9.079,0.145
-2.643,-9.194,0.154
-2.4130000000000003,-9.308,0.109
-2.451,-9.423,0.083
-2.451,-9.423,0.083
-2.4130000000000003,-9.232,0.106
-2.4130000000000003,-9.232,0.106
-2.336,-9.462,0.059
-2.336,-9.462,0.059
-2.681,-8.81,0.046
-2.298,-9.653,0.039
-2.298,-9.653,0.039
-1.953,-9.423,0.076
-1.953,-9.423,0.076
-2.604,-9.194,0.076
-1.7619999999999998,-9.538,0.096
-1.7619999999999998,-9.538,0.096
-2.1830000000000003,-9.308,0.146
-2.1830000000000003,-9.308,0.146
-1.187,-9.347,0.133
-1.34,-9.538,0.132
-1.34,-9.538,0.132
-1.225,-9.347,0.16399999999999998
-1.225,-9.347,0.16399999999999998
-1.877,-9.385,0.128
-1.723,-9.462,0.105
-1.723,-9.462,0.105
-2.068,-9.538,0.104
-2.068,-9.538,0.104
-1.992,-9.423,0.08199999999999999
-1.992,-9.5,0.059
-1.7619999999999998,-9.423,0.061
-1.7619999999999998,-9.423,0.061
-2.1830000000000003,-9.5,0.045
-2.03,-9.347,0.055
-2.03,-9.347,0.055
