x,y,z
0.727,-9.883,-0.016
0.804,-9.653,-0.013
0.6509999999999999,-9.73,-0.014
0.8420000000000001,-9.615,-0.015
0.8420000000000001,-9.615,-0.015
1.034,-8.351,-2.113
3.83,-10.228,-2.416
2.106,-8.81,-0.177
2.106,-8.81,-0.177
2.336,-10.113,-0.077
2.7960000000000003,-9.04,-0.064
2.7960000000000003,-9.04,-0.064
2.375,-9.845,-2.704
3.102,-8.198,-0.507
2.1830000000000003,-9.079,-0.329
2.1830000000000003,-9.079,-0.329
2.604,-8.81,-0.253
2.834,-8.504,-0.642
2.873,-8.121,-2.555
1.187,-10.075,-0.194
1.187,-10.075,-0.194
2.758,-8.887,-0.32299999999999995
2.758,-8.887,-0.32299999999999995
1.379,-9.538,-0.035
1.379,-9.538,-0.035
1.57,-9.577,-0.04
1.57,-9.577,-0.04
3.026,-7.814,-3.419
3.026,-7.814,-3.419
0.498,-5.132999999999999,-7.991
-0.344,-3.447,-9.123
-0.344,-3.447,-9.123
-3.294,-5.937,-7.557
-2.681,-6.627000000000002,-6.984
1.34,-8.312000000000001,-5.377999999999999
1.34,-8.312000000000001,-5.377999999999999
-0.498,-7.47,-6.2189999999999985
-0.498,-7.47,-6.2189999999999985
-3.3710000000000004,-5.707000000000002,-7.407
-3.3710000000000004,-5.707000000000002,-7.407
-2.911,-3.256,-8.713
-2.911,-3.256,-8.713
-3.064,-4.98,-8.481
-4.137,-4.597,-7.855
-2.604,-6.55,-7.162000000000001
-2.604,-6.55,-7.162000000000001
0.536,-4.941,-8.546
-0.076,-4.252,-8.675
-0.076,-4.252,-8.675
-0.919,-3.907,-9.094
-0.919,-3.907,-9.094
0.038,-3.294,-9.09
-0.306,-3.447,-9.132
-1.5319999999999998,-4.367,-8.855
-1.5319999999999998,-4.367,-8.855
-0.459,-3.83,-8.802
-0.459,-3.83,-8.802
-1.034,-3.6010000000000004,-8.878
-0.229,-4.099,-9.129
-0.229,-4.099,-9.129
-0.038,-3.792,-9.051
0.191,-3.217,-8.964
0.191,-3.217,-8.964
0.114,-3.3710000000000004,-9.116
0.344,-3.3710000000000004,-9.147
-0.076,-4.06,-8.985
-0.076,-4.06,-8.985
-0.076,-4.252,-8.576
-0.076,-4.252,-8.576
-3.332,-4.788,-7.9129999999999985
-3.217,-4.8260000000000005,-8.007
-3.217,-4.8260000000000005,-8.007
-5.056,-8.887,-5.89
-3.409,-6.32,-7.591
-1.4169999999999998,-6.397,-7.5070000000000014
-1.915,-6.129,-7.5379999999999985
-1.5319999999999998,-5.8610000000000015,-7.602
-1.379,-6.397,-7.537000000000001
-1.5319999999999998,-6.32,-7.38
-1.685,-6.0139999999999985,-7.766
-1.838,-6.0520000000000005,-7.539
-2.834,-5.784,-7.191
0.957,-5.2860000000000005,-7.512
-2.643,-3.639,-8.843
-2.643,-3.639,-8.843
-2.911,-3.332,-8.763
-2.911,-3.332,-8.763
-3.294,-3.256,-8.736
-3.294,-3.256,-8.736
-4.367,-1.685,-8.593
-5.018,-1.379,-8.538
-5.018,-1.379,-8.538
-4.711,-2.1830000000000003,-8.414
-4.711,-2.1830000000000003,-8.318
-4.711,-2.1830000000000003,-8.318
-4.75,-2.068,-8.335
-4.8260000000000005,-2.145,-8.324
-4.673,-1.838,-8.427
-4.558,-1.838,-8.436
-4.4430000000000005,-2.1830000000000003,-8.351
-4.597,-2.375,-8.316
-5.132999999999999,-2.873,-7.875
-5.363,-2.719,-7.726
-5.247999999999998,-2.7960000000000003,-7.835
-5.247999999999998,-2.7960000000000003,-7.835
-4.865,-2.643,-8.073
-4.865,-2.758,-8.056000000000001
-4.75,-2.643,-8.156
-4.75,-2.7960000000000003,-8.075
-4.98,-2.643,-8.079
-4.788,-2.719,-8.104
-4.52,-2.604,-8.248
-4.405,-2.528,-8.363
-4.328,-2.5660000000000003,-8.417
-4.482,-2.49,-8.376
-4.482,-2.49,-8.376
