x,y,z
0.459,-9.653,-0.07400000000000001
0.459,-9.653,-0.07400000000000001
2.336,-9.232,-0.124
2.336,-9.232,-0.124
1.149,-8.236,-0.447
2.26,-9.96,-0.476
-0.996,-9.73,-0.249
-0.459,-9.615,-0.248
-0.459,-9.615,-0.248
-0.7659999999999999,-9.04,-0.263
-0.957,-10.228,-0.36
-0.957,-10.228,-0.36
0.8809999999999999,-7.853,-0.541
0.8809999999999999,-7.853,-0.541
-0.804,-8.198,-2.978
-0.804,-8.198,-2.978
0.076,-8.274,-2.997
0.229,-8.542,-3.526
-0.229,-8.427,-3.72
-0.229,-8.427,-3.72
0.076,-8.198,-4.538
0.076,-8.198,-4.538
-1.149,-7.853,-5.614
-1.3019999999999998,-7.776,-5.829
-1.3019999999999998,-7.776,-5.829
0.8420000000000001,-8.427,-4.64
0.8420000000000001,-8.466000000000001,-3.755
1.072,-8.504,-2.863
1.072,-9.079,-2.608
0.957,-8.657,-2.232
0.996,-8.696,-2.332
0.8809999999999999,-8.427,-2.966
0.6509999999999999,-8.466000000000001,-3.354
-0.153,-8.121,-5.612
-0.153,-8.121,-5.612
-0.536,-7.968,-5.56
0.153,-8.158999999999999,-5.462999999999999
0.153,-8.158999999999999,-5.462999999999999
1.149,-8.619,-3.0980000000000003
1.149,-8.542,-2.78
1.494,-8.198,-4.359
1.494,-8.198,-4.359
1.225,-8.083,-5.425
1.187,-8.158999999999999,-5.439
0.6890000000000001,-8.198,-5.425
0.8809999999999999,-8.121,-5.386
1.034,-8.389,-4.468
1.034,-8.389,-4.468
1.11,-8.389,-3.494
1.11,-8.427,-3.837
0.957,-8.427,-3.489
0.957,-8.427,-3.489
0.996,-8.427,-4.123
0.996,-8.427,-4.123
-1.3019999999999998,-9.692,-0.262
-1.34,-9.73,-0.21600000000000005
-1.34,-9.73,-0.21600000000000005
1.877,-9.194,-0.2
2.26,-8.964,-0.2
2.26,-8.964,-0.2
1.685,-9.232,-0.29
1.685,-9.232,-0.29
1.455,-9.462,-0.238
1.225,-9.155,-0.217
1.225,-9.155,-0.217
1.608,-9.155,-0.212
1.608,-9.155,-0.212
1.494,-9.347,-0.21600000000000005
1.494,-9.347,-0.21600000000000005
1.723,-9.232,-0.294
1.723,-9.232,-0.294
1.838,-9.232,-0.228
1.838,-9.27,-0.239
1.723,-9.232,-0.229
1.723,-9.232,-0.229
1.608,-9.423,-0.35
1.608,-9.423,-0.35
0.8420000000000001,-8.657,-0.765
0.421,-8.81,-1.783
-0.038,-8.581,-3.375
-0.038,-8.581,-3.375
1.034,-8.849,-0.94
1.034,-8.849,-0.94
0.957,-8.887,-1.179
0.8420000000000001,-8.887,-1.16
0.8420000000000001,-8.887,-1.16
1.11,-8.849,-0.7979999999999999
1.149,-8.925,-0.6729999999999999
1.149,-8.925,-0.6729999999999999
1.264,-8.925,-0.5429999999999999
1.494,-9.117,-0.508
1.494,-9.117,-0.508
1.11,-9.04,-0.362
0.996,-9.194,-0.385
0.919,-9.155,-0.337
0.8420000000000001,-9.347,-0.344
0.957,-9.002,-0.366
0.919,-9.155,-0.443
0.076,-8.772,-2.733
0.153,-8.504,-3.38
0.153,-8.504,-3.38
1.149,-8.81,-1.612
1.264,-8.81,-1.204
1.494,-9.194,-0.342
1.225,-9.385,-0.27
1.225,-9.385,-0.27
0.229,-9.117,-0.408
0.383,-9.155,-0.469
1.7619999999999998,-9.423,-0.511
0.727,-9.079,-0.429
0.114,-9.462,-0.503
0.612,-9.615,-0.434
0.076,-11.837,-1.98
0.076,-11.837,-1.98
1.187,-10.458,-0.111
1.187,-10.458,-0.111
