x,y,z
-2.106,-9.423,0.027000000000000003
-0.306,-9.653,0.068
-1.264,-10.228,0.09
-1.264,-10.228,0.09
-2.221,-8.964,0.16
-2.528,-8.657,1.086
-2.528,-8.657,1.086
-1.8,-8.964,0.486
-1.953,-8.887,1.117
-0.957,-8.542,2.62
-3.217,-8.619,0.466
-1.992,-9.27,1.508
-2.145,-10.841,0.458
-1.57,-11.722,0.958
2.1830000000000003,-7.853,6.035
3.562,-6.435,6.54
3.562,-6.435,6.54
0.574,-1.877,9.324
0.574,-1.877,9.324
-1.992,-1.5319999999999998,9.735
-0.727,-1.264,9.642
-0.727,-1.264,9.642
0.383,-2.26,9.536
0.804,-2.604,9.539
1.8,-1.915,9.512
0.996,-3.409,9.406
-2.7960000000000003,-8.734,3.093
-1.608,-8.198,0.27
-1.608,-8.198,0.27
-1.877,-9.653,0.016
-1.5319999999999998,-9.462,0.028
-1.5319999999999998,-9.462,0.028
-2.604,-9.423,0.013
-2.5660000000000003,-9.308,0.012
-2.681,-9.423,0.08199999999999999
-2.681,-9.423,0.08199999999999999
-2.4130000000000003,-8.772,0.4
-1.8,-9.04,0.419
-1.8,-9.04,0.419
1.34,-9.155,0.871
1.34,-9.155,0.871
-3.102,-7.7,5.822
-3.102,-7.7,5.822
-2.7960000000000003,-9.155,3.944
-2.7960000000000003,-9.155,3.944
-1.4169999999999998,-9.423,0.139
-2.336,-8.887,0.419
-2.336,-8.887,0.419
-0.7659999999999999,-9.538,0.177
-0.7659999999999999,-9.538,0.177
-0.919,-9.308,0.231
-1.3019999999999998,-9.385,0.222
-1.3019999999999998,-9.385,0.222
0.191,-8.772,0.499
-2.03,-9.577,0.368
-2.4130000000000003,-8.734,0.544
-2.604,-8.81,0.535
-2.5660000000000003,-8.964,0.341
-2.643,-9.308,0.327
-2.7960000000000003,-8.619,0.436
-2.643,-8.657,0.563
-0.804,-9.155,0.495
-0.191,-9.385,0.458
-0.191,-9.385,0.458
-0.6890000000000001,-9.194,0.265
-1.225,-9.27,0.306
-1.225,-9.27,0.306
-1.608,-9.232,0.173
-1.4169999999999998,-9.308,0.083
-2.336,-8.734,0.321
-2.298,-9.002,0.489
-2.375,-8.81,0.5479999999999999
-2.375,-8.81,0.5479999999999999
0.957,-8.274,0.194
-1.608,-8.158999999999999,4.13
-1.608,-8.158999999999999,4.13
-1.264,-8.236,3.726
-1.264,-8.236,3.726
3.332,-5.324,7.382999999999999
1.6469999999999998,-5.132999999999999,8.36
-1.877,-8.044,6.084
-0.957,-9.308,1.306
-1.992,-8.198,5.43
-1.992,-8.198,5.43
-1.57,-7.9289999999999985,5.445
5.171,-6.742000000000001,1.285
5.171,-6.742000000000001,1.285
0.6509999999999999,-8.542,3.6010000000000004
0.6509999999999999,-8.542,3.6010000000000004
0.344,-8.696,2.776
0.268,-8.772,1.941
0.268,-8.772,1.941
0.076,-8.925,1.48
0.076,-8.925,1.48
3.3710000000000004,-6.857,5.655
3.3710000000000004,-6.857,5.655
4.788,-6.282,5.925
4.75,-7.047999999999999,4.803
4.75,-7.047999999999999,4.803
2.604,-7.968,4.749
0.727,-8.542,2.964
0.536,-8.696,2.206
0.536,-8.734,2.172
1.11,-8.274,3.96
1.11,-8.274,3.96
2.528,-7.968,3.947
4.022,-7.622999999999998,2.853
3.715,-7.7,2.508
3.715,-7.7,2.508
0.727,-8.236,4.81
0.459,-8.581,3.437
0.459,-8.581,3.437
-0.306,-8.351,1.496
-0.8809999999999999,-8.849,2.012
-2.834,-5.669,7.254
-2.643,-4.75,8.859
-2.643,-4.75,8.859
-1.34,-8.81,1.394
-1.34,-8.81,1.394
1.455,-8.351,3.737
-0.229,-8.274,3.895
-1.072,-7.047999999999999,7.401
-1.4169999999999998,-7.355,6.937
