x,y,z
-1.953,-12.297,5.488
-1.953,-12.297,5.488
-1.34,-9.692,0.87
-1.34,-9.692,0.87
-2.03,-9.155,0.002
-0.957,-9.462,0.01
-0.957,-9.462,0.01
-3.3710000000000004,-9.615,0.168
-2.49,-10.19,0.07
-2.49,-10.19,0.07
-0.7659999999999999,-8.657,0.129
-1.7619999999999998,-9.04,0.251
-1.7619999999999998,-9.04,0.251
-1.3019999999999998,-9.308,0.179
-1.494,-9.538,0.133
-1.225,-9.462,0.016
-1.225,-9.5,0.04
-1.4169999999999998,-9.845,0.006
-1.4169999999999998,-9.845,0.006
1.455,-9.5,0.024
1.455,-9.5,0.024
1.225,-9.577,0.041
1.225,-9.577,0.041
-1.034,-8.81,0.017
1.4169999999999998,-9.653,-0.002
0.574,-9.692,0.001
0.574,-9.692,0.001
0.306,-9.73,0.005
0.536,-9.807,0.006
0.536,-9.807,0.006
-1.4169999999999998,-9.998,0.014
-1.264,-9.538,0.049
-1.4169999999999998,-9.347,0.104
-1.4169999999999998,-9.347,0.104
-1.494,-9.538,0.183
-1.379,-9.423,0.207
-1.379,-9.423,0.207
-1.264,-9.462,0.29100000000000004
-1.5319999999999998,-9.002,0.224
-1.5319999999999998,-9.002,0.224
-1.7619999999999998,-9.577,0.209
-1.7619999999999998,-9.577,0.209
-0.957,-9.232,0.174
-1.494,-9.308,0.166
-1.494,-9.308,0.166
-2.1830000000000003,-9.921,0.141
0.076,-9.577,0.042
0.076,-9.577,0.042
-0.459,-9.883,-0.023
-1.072,-9.692,-0.005
-0.7659999999999999,-9.807,0.01
-0.7659999999999999,-9.807,0.01
-1.6469999999999998,-9.27,0.051
-1.608,-9.423,0.034
-1.608,-9.423,0.034
-2.1830000000000003,-9.347,0.075
-2.1830000000000003,-9.347,0.075
-1.4169999999999998,-9.462,0.084
-1.5319999999999998,-9.232,0.115
-1.5319999999999998,-9.232,0.115
-1.608,-9.347,0.112
-1.34,-9.538,0.14400000000000002
-1.877,-9.194,0.206
