x,y,z
-1.6469999999999998,-8.964,0.667
-1.6469999999999998,-8.964,0.667
-1.494,-8.849,0.588
-1.723,-8.657,0.959
-1.723,-8.657,0.959
-1.455,-8.925,1.271
-1.379,-8.772,1.334
-1.953,-8.734,1.6
-1.953,-8.734,1.6
-2.145,-8.696,1.242
-2.03,-8.887,0.914
-2.528,-8.734,0.028
0.6509999999999999,-9.807,0.281
-0.6890000000000001,-9.5,0.21600000000000005
-1.034,-9.002,0.5479999999999999
-1.034,-9.002,0.5479999999999999
-0.8420000000000001,-8.81,0.946
-1.225,-9.002,0.952
-0.919,-9.04,1.044
-0.804,-9.079,0.77
-0.114,-9.194,0.302
-0.114,-9.117,0.375
-0.114,-9.117,0.375
-0.268,-8.964,2.116
-0.268,-8.964,2.116
-0.7659999999999999,-8.542,3.85
-0.7659999999999999,-8.542,3.85
-0.727,-8.351,3.528
-1.072,-8.351,3.344
-1.072,-8.351,3.344
-1.494,-8.696,3.167
-1.149,-8.158999999999999,3.431
-1.723,-8.351,3.323
-0.459,-8.389,3.744
-1.5319999999999998,-8.466000000000001,3.754
-2.106,-9.308,0.34600000000000003
-2.26,-8.772,0.265
-1.8,-8.734,2.34
-1.8,-8.734,2.34
-2.336,-8.619,1.747
-1.992,-8.427,1.606
-0.268,-8.657,1.067
-0.536,-9.538,0.419
-1.992,-9.194,0.09
-1.685,-9.615,0.067
-2.375,-9.079,0.32299999999999995
-2.375,-9.079,0.32299999999999995
-0.536,-9.73,0.269
-0.498,-9.232,0.17600000000000002
-3.102,-8.772,0.112
-3.102,-8.772,0.112
-0.7659999999999999,-9.538,0.111
-1.5319999999999998,-9.423,0.134
-0.383,-9.807,0.071
0.727,-9.653,0.048
-1.6469999999999998,-9.96,1.467
-1.6469999999999998,-9.96,1.467
1.225,-9.232,1.061
1.225,-9.232,1.061
0.306,-6.818,6.638
-3.447,-10.649,6.341
2.5660000000000003,-8.466000000000001,3.499
2.49,-7.853,1.649
2.49,-7.853,1.649
-1.379,-9.385,3.716
-1.149,-9.079,0.263
-2.911,-8.734,0.9
-3.677,-8.772,0.544
-3.677,-8.772,0.544
-1.11,-7.622999999999998,0.521
-1.953,-9.385,0.249
-0.919,-9.692,0.039
-0.727,-9.653,0.038
-0.6509999999999999,-9.768,0.015
-0.612,-9.462,0.015
-0.612,-9.462,0.015
-0.7659999999999999,-9.692,0.019
-0.727,-9.692,0.018000000000000002
-0.727,-9.73,0.016
-0.727,-9.653,0.022
-0.727,-9.653,0.022
