x,y,z
-0.8420000000000001,-9.462,0.022
-0.8420000000000001,-9.462,0.022
-0.919,-9.692,0.028
-0.8420000000000001,-9.653,0.027000000000000003
-0.8420000000000001,-9.653,0.027000000000000003
-0.612,-9.385,0.032
-0.229,-9.462,0.097
-0.229,-9.462,0.097
-2.604,-8.849,0.113
-2.604,-8.849,0.113
-2.834,-9.155,0.099
-2.758,-9.308,0.077
-2.758,-9.308,0.077
-2.681,-9.04,0.07
-2.681,-9.04,0.07
-2.719,-9.462,0.059
-2.5660000000000003,-9.194,0.053
-2.5660000000000003,-9.194,0.053
-2.1830000000000003,-8.389,0.157
-2.7960000000000003,-8.734,0.21
-2.7960000000000003,-8.734,0.21
-2.604,-8.887,0.229
-2.26,-9.155,0.258
-2.26,-9.194,0.273
-2.26,-9.194,0.273
-2.49,-8.772,0.318
-2.106,-9.27,0.37
-2.106,-9.27,0.37
-1.992,-8.696,0.5429999999999999
-1.992,-8.696,0.5429999999999999
-1.494,-8.696,1.843
-1.494,-8.81,2.055
-1.494,-8.81,2.055
-2.298,-8.849,1.261
-2.298,-8.849,1.261
-1.57,-8.887,1.241
-1.57,-8.887,1.241
-3.141,-9.117,1.017
-3.141,-9.117,1.017
-1.723,-8.887,0.3720000000000001
-1.723,-8.887,0.3720000000000001
-1.838,-8.734,0.444
-1.838,-8.734,0.444
-1.685,-8.849,0.469
-1.685,-8.849,0.469
-2.106,-8.81,0.541
-2.03,-8.964,0.565
-2.03,-8.964,0.565
-1.953,-8.964,0.621
-1.953,-8.964,0.621
-2.4130000000000003,-9.002,0.527
-2.451,-8.772,0.476
-2.451,-8.772,0.476
-2.221,-8.772,0.49
-2.221,-8.772,0.49
-2.719,-8.964,0.495
-2.336,-8.964,0.49
-2.336,-8.964,0.49
-0.612,-9.308,0.281
-1.264,-9.347,0.34
-0.727,-9.002,0.412
-0.727,-9.002,0.412
-0.574,-9.194,0.455
-0.574,-9.194,0.455
-0.996,-9.079,0.517
-1.4169999999999998,-9.232,0.4370000000000001
-0.996,-9.194,0.423
-0.996,-9.194,0.423
-1.072,-8.925,0.524
-1.3019999999999998,-8.696,0.889
-1.3019999999999998,-8.696,0.889
-1.072,-8.964,1.476
-1.072,-8.964,1.476
-0.191,-9.538,0.384
-0.191,-9.538,0.384
-0.996,-8.274,0.735
-0.612,-8.964,0.943
-0.612,-8.964,0.943
-2.49,-9.27,0.494
-2.221,-8.887,0.377
-2.221,-8.887,0.377
-0.919,-9.002,0.435
-0.919,-9.002,0.435
-0.7659999999999999,-9.079,0.398
-0.7659999999999999,-9.079,0.398
-0.727,-9.96,0.002
-0.727,-9.96,0.002
-1.149,-9.998,0.239
-0.612,-9.232,0.227
0.153,-9.117,0.092
-1.7619999999999998,-8.925,0.113
-2.4130000000000003,-8.964,0.221
-2.4130000000000003,-8.964,0.221
-0.7659999999999999,-9.423,0.215
-0.7659999999999999,-9.423,0.215
0.306,-9.232,0.273
0.306,-9.232,0.273
0.153,-9.462,0.278
0.153,-9.462,0.278
0.076,-9.538,0.246
-0.114,-9.538,0.247
-0.114,-9.538,0.247
0.153,-9.194,0.3670000000000001
0.153,-9.194,0.3670000000000001
-0.191,-8.849,0.406
-0.919,-9.079,0.451
-0.7659999999999999,-9.194,0.91
-0.7659999999999999,-9.194,0.91
-0.6509999999999999,-9.079,0.462
-0.6509999999999999,-9.079,0.462
-1.34,-9.347,0.428
-0.114,-8.925,0.5
-1.264,-9.232,0.425
-1.264,-9.232,0.425
-1.3019999999999998,-9.538,0.331
-1.3019999999999998,-9.538,0.331
-2.068,-9.002,0.262
-2.068,-9.002,0.262
-2.106,-8.925,0.224
-3.026,-9.232,0.114
-1.57,-5.822,8.5
-1.953,-5.171,8.064
-1.455,-7.0870000000000015,7.132999999999999
-0.957,-7.431,6.622999999999998
-0.957,-7.431,6.622999999999998
-6.55,-7.7,6.218
-6.55,-7.7,6.218
-2.26,-6.818,6.6720000000000015
-1.838,-5.8610000000000015,7.227
-1.838,-5.8610000000000015,7.227
-1.838,-6.0139999999999985,7.502000000000002
-1.953,-6.474,7.247000000000001
-1.953,-6.474,7.247000000000001
-1.7619999999999998,-6.474,7.022
0.8420000000000001,-5.247999999999998,7.106
-1.608,-3.984,7.497000000000001
-1.608,-3.984,7.497000000000001
-1.608,-6.972,7.763
-1.915,-6.091,7.655
-1.915,-6.091,7.655
-1.5319999999999998,-6.435,7.547999999999999
-1.5319999999999998,-6.435,7.547999999999999
-2.949,-6.359,7.522
-2.298,-6.5120000000000005,7.336
-1.149,-6.244,7.444
-0.306,-5.707000000000002,7.497000000000001
-0.306,-5.707000000000002,7.497000000000001
0.996,-4.099,7.57
0.996,-4.099,7.57
-2.949,-6.091,7.2429999999999986
