x,y,z
-1.915,-6.32,6.666
-1.915,-6.32,6.666
-1.494,-4.8260000000000005,7.963999999999999
2.5660000000000003,-3.869,9.052
2.5660000000000003,-3.869,9.052
1.34,-1.455,9.592
1.34,-1.455,9.592
1.4169999999999998,-1.34,9.65
0.957,-0.996,9.713
1.264,-0.919,9.698
0.804,-0.7659999999999999,9.687
2.106,-1.8,9.715
0.996,-4.597,8.641
0.996,-4.597,8.641
-3.409,-4.635,7.916
-3.409,-4.635,7.916
-3.409,-4.673,7.877999999999999
-3.409,-4.673,7.877999999999999
-1.8,-3.447,8.681000000000001
-0.459,-2.719,9.244
0.268,-1.838,9.588
0.268,-1.838,9.588
0.6509999999999999,-2.068,9.595
-0.114,-1.7619999999999998,9.617
-0.114,-1.7619999999999998,9.617
-1.225,-3.792,9.084
-1.225,-3.792,9.084
-3.256,-5.707000000000002,7.456
-3.179,-7.47,5.5920000000000005
-3.3710000000000004,-7.622999999999998,5.183
-3.3710000000000004,-7.622999999999998,5.183
-3.332,-7.853,4.099
-3.3710000000000004,-7.355,5.317
-3.3710000000000004,-7.47,4.208
-3.102,-7.661,4.575
-3.409,-8.083,1.304
-3.409,-7.776,3.5010000000000003
-3.409,-7.776,3.5010000000000003
-3.294,-8.351,2.543
-3.294,-8.351,2.543
-3.064,-8.198,1.092
-3.064,-8.198,1.092
-1.953,-6.895,6.303
-0.038,-6.282,8.579
-0.038,-6.282,8.579
0.8809999999999999,-5.247999999999998,8.244
0.8809999999999999,-5.247999999999998,8.244
1.8,-6.857,7.5779999999999985
-3.064,-6.742000000000001,6.647
-2.7960000000000003,-6.627000000000002,6.22
-2.7960000000000003,-6.627000000000002,6.22
-0.996,-8.657,0.421
-0.996,-8.657,0.421
-0.7659999999999999,-7.585,1.705
-0.7659999999999999,-7.585,1.705
0.957,-8.619,2.353
-0.344,-9.308,0.907
-0.344,-9.308,0.907
-1.034,-8.696,0.324
-0.459,-8.466000000000001,0.807
-1.685,-8.696,1.46
-1.685,-8.696,1.46
-3.524,-8.81,2.072
-3.3710000000000004,-8.158999999999999,0.568
-1.379,-8.121,2.295
-1.379,-8.121,2.295
-0.8420000000000001,-6.665,5.769
-3.754,-7.507999999999999,5.796
-3.754,-7.507999999999999,5.796
-0.919,-8.887,1.34
-2.26,-8.925,0.32
-2.26,-8.925,0.32
-1.608,-9.385,0.046
-1.494,-9.194,0.031
-1.7619999999999998,-9.462,0.02
-1.7619999999999998,-9.462,0.02
-1.6469999999999998,-9.538,0.02
-1.6469999999999998,-9.538,0.02
-1.685,-9.653,0.022
-1.685,-9.653,0.022
-1.877,-9.653,0.022
