x,y,z
1.187,-9.423,-0.409
1.187,-9.423,-0.409
0.7659999999999999,-9.845,-0.035
0.7659999999999999,-9.845,-0.035
0.612,-9.117,-0.134
0.612,-9.117,-0.134
1.11,-10.534,-0.21
1.7619999999999998,-9.692,-0.076
1.187,-9.921,-0.027000000000000003
1.187,-9.921,-0.027000000000000003
1.34,-9.423,-0.067
1.34,-9.423,-0.067
0.996,-9.27,-0.14
1.6469999999999998,-9.385,-0.127
1.494,-8.887,-0.35200000000000004
1.494,-8.887,-0.35200000000000004
-1.11,-9.807,-0.29100000000000004
-1.11,-9.807,-0.29100000000000004
-0.459,-9.5,-1.88
0.7659999999999999,-6.167000000000002,-2.356
0.6890000000000001,-9.194,-1.903
0.6890000000000001,-9.194,-1.903
1.225,-7.7,-1.95
1.225,-7.7,-1.95
0.574,-9.155,-0.853
0.229,-8.504,-1.456
0.191,-9.155,-1.853
0.6890000000000001,-8.504,-2.533
0.498,-8.849,-2.439
-0.421,-8.849,-2.306
0.153,-8.772,-2.643
0.153,-8.772,-2.643
0.574,-6.78,-1.462
0.114,-8.006,-5.759
1.149,-7.24,-6.097
1.149,-7.24,-6.097
-3.83,-5.247999999999998,-7.364
-3.83,-5.247999999999998,-7.364
-4.4430000000000005,-4.9030000000000005,-7.017
-4.29,-5.363,-7.268
-2.26,-5.669,-7.501
-2.26,-5.669,-7.501
-0.344,-8.351,-6.379
0.727,-8.734,-6.138
1.34,-10.458,-0.667
1.455,-7.47,-0.503
1.455,-7.47,-0.503
0.996,-8.542,-5.831
0.344,-8.772,-5.477
0.344,-8.772,-5.477
0.6890000000000001,-8.696,-2.227
0.114,-8.121,-0.555
1.379,-8.925,-0.5529999999999999
1.187,-9.538,-0.4270000000000001
1.187,-9.538,-0.4270000000000001
2.298,-9.423,-0.28800000000000003
-1.072,-8.964,-0.265
2.911,-7.125,-1.507
-0.076,-8.657,-1.298
0.919,-9.423,-0.158
0.344,-8.657,-0.024
0.344,-8.657,-0.024
3.179,-8.964,-0.862
3.179,-8.964,-0.862
-0.191,-0.612,-10.553
-2.7960000000000003,-2.336,-9.262
-0.8420000000000001,-9.27,-1.582
0.919,-8.542,-4.368
-2.643,-8.849,-7.148
-2.643,-8.849,-7.148
-0.114,-8.236,-4.107
1.034,-9.194,-3.167
1.034,-9.194,-3.167
-0.612,-9.27,-0.245
-0.612,-9.27,-0.245
1.187,-9.883,-0.136
0.383,-9.692,-0.135
-0.8420000000000001,-9.462,-0.184
-0.8420000000000001,-9.462,-0.184
0.0,-9.692,-0.158
0.0,-9.692,-0.158
-0.038,-9.692,-0.135
0.229,-9.577,-0.103
0.191,-9.615,-0.117
0.191,-9.615,-0.117
0.114,-9.462,-0.12
0.114,-9.462,-0.12
0.0,-9.653,-0.081
0.0,-9.653,-0.081
0.0,-9.615,-0.108
0.0,-9.615,-0.108
0.076,-9.577,-0.106
0.076,-9.653,-0.092
0.498,-9.577,-0.07200000000000001
0.498,-9.577,-0.07200000000000001
