x,y,z
-2.681,-9.423,0.025
-2.604,-9.423,0.029
-2.988,-9.079,0.237
-2.988,-9.079,0.237
-2.5660000000000003,-8.581,0.243
-3.064,-8.466000000000001,2.254
-3.064,-8.466000000000001,2.254
-2.873,-8.81,3.295
-2.03,-8.542,0.451
-2.221,-9.155,0.947
-2.221,-9.155,0.947
-0.996,-8.657,0.408
-0.996,-8.657,0.408
-2.604,-8.466000000000001,0.611
-2.604,-8.466000000000001,0.611
-1.57,-8.925,1.818
-1.57,-8.925,1.818
-3.026,-8.466000000000001,1.237
-3.754,-9.653,0.09
-4.06,-9.423,0.017
-4.06,-9.423,0.017
1.5319999999999998,-9.5,2.047
1.5319999999999998,-9.5,2.047
-6.397,-9.385,0.0
-6.397,-9.385,0.0
-2.03,-7.202000000000001,5.606
-2.03,-7.202000000000001,5.606
-2.911,-8.083,5.606
-3.3710000000000004,-8.198,3.659
2.068,-9.308,3.708
2.068,-9.308,3.708
-0.038,-7.622999999999998,2.728
-0.344,-8.504,3.958
-0.344,-8.504,3.958
-0.229,-8.542,3.978
-0.996,-9.194,1.575
-1.494,-8.964,0.406
-1.494,-8.964,0.406
-5.209,-8.351,0.097
0.8420000000000001,-11.186,0.112
1.4169999999999998,-9.615,0.415
0.153,-9.692,0.333
-2.834,-8.696,2.301
-2.834,-8.696,2.301
-4.865,-8.121,0.242
-2.26,-9.807,0.045
-2.719,-9.538,0.05
-2.604,-9.27,0.35100000000000003
-2.604,-9.27,0.35100000000000003
-0.919,-9.308,0.409
-0.919,-9.308,0.409
-1.11,-9.538,0.16899999999999998
-1.11,-9.538,0.16899999999999998
-1.838,-9.615,0.108
-4.635,-9.27,0.183
0.191,-9.079,0.146
2.988,-9.194,0.029
2.106,-9.232,0.069
1.455,-9.807,0.078
-1.685,-9.079,0.733
-1.685,-9.079,0.733
-1.494,-9.577,0.025
-1.494,-9.577,0.025
-1.34,-8.887,0.076
-1.915,-9.385,0.051
1.57,-8.657,0.6990000000000001
1.685,-8.351,1.7919999999999998
-1.225,-8.542,5.72
0.383,-6.895,6.579
0.344,-7.047999999999999,6.829
0.268,-7.047999999999999,6.7879999999999985
-0.536,-7.737999999999999,6.356
-0.536,-7.737999999999999,6.356
1.992,-8.198,5.864
1.11,-7.393,5.502999999999999
-0.191,-7.0870000000000015,6.247000000000001
0.306,-6.627000000000002,7.185
0.306,-6.627000000000002,7.185
0.076,-6.359,7.2879999999999985
0.0,-6.397,7.346
0.306,-6.665,7.267
-2.988,-8.427,1.528
-2.988,-8.427,1.528
-4.022,-8.887,0.036000000000000004
-3.83,-8.964,0.012
-4.022,-8.925,0.018000000000000002
-4.022,-8.925,0.018000000000000002
-3.256,-8.772,0.159
-3.256,-8.772,0.159
-1.072,-9.5,2.125
-1.072,-9.5,2.125
-2.145,-11.339,0.08199999999999999
0.0,-9.347,0.134
-1.187,-7.431,0.249
-2.49,-8.887,0.318
-2.49,-8.887,0.318
1.072,-8.083,5.061
1.072,-8.083,5.061
1.5319999999999998,-7.278,6.598
1.5319999999999998,-7.278,6.598
0.804,-8.121,6.066
0.804,-8.006,6.016
1.379,-9.96,0.115
-0.383,-10.075,0.05
-0.383,-10.075,0.05
-2.873,-9.04,0.14400000000000002
-1.34,-9.538,0.08199999999999999
-3.524,-8.389,0.239
-4.635,-9.194,0.25
-3.6010000000000004,-8.964,0.138
-3.639,-8.81,0.175
-5.746,-7.24,0.062
-0.421,-10.841,0.016
-0.421,-10.841,0.016
-2.03,-9.5,0.095
-2.03,-9.5,0.095
-2.49,-9.385,0.066
-2.643,-9.385,0.029
-2.681,-9.232,0.029
