x,y,z
4.4430000000000005,-4.597,7.3820000000000014
4.405,-4.597,7.388
4.4430000000000005,-4.673,7.397
4.482,-4.711,7.358
4.4430000000000005,-4.673,7.3370000000000015
4.8260000000000005,-4.558,7.229
4.75,-4.673,7.263
1.8,-5.095,7.891
1.8,-5.095,7.891
3.6010000000000004,-4.328,8.404
3.6010000000000004,-4.328,8.404
3.102,-4.137,8.469
0.6509999999999999,-5.784,7.81
0.6509999999999999,-5.784,7.81
0.8420000000000001,-9.04,0.358
-0.268,-9.423,0.042
-0.153,-9.308,0.315
-0.153,-9.308,0.315
0.191,-9.347,0.205
0.8420000000000001,-8.81,0.394
0.8420000000000001,-8.81,0.394
0.919,-8.849,1.934
0.268,-9.079,1.596
0.268,-9.079,1.596
-1.57,-8.734,0.564
-1.5319999999999998,-8.849,0.636
-0.038,-9.423,0.165
-0.038,-9.423,0.165
-0.6509999999999999,-9.538,0.19
0.344,-9.194,0.399
0.153,-9.194,0.42
-1.455,-9.615,0.252
-1.455,-9.615,0.252
0.229,-9.385,0.194
-0.996,-9.577,0.138
-0.996,-9.577,0.138
-1.992,-9.232,0.217
-1.992,-9.232,0.217
-2.221,-9.079,0.244
-2.26,-9.079,0.228
-2.26,-9.079,0.228
-2.106,-9.27,0.231
-2.068,-9.117,0.243
-2.298,-9.232,0.198
-2.068,-9.155,0.195
-2.1830000000000003,-9.232,0.16899999999999998
-1.992,-9.232,0.162
-1.992,-9.232,0.162
-2.106,-9.117,0.187
-2.068,-9.232,0.192
-2.26,-9.155,0.189
-2.26,-9.155,0.189
-2.221,-8.849,0.18600000000000005
-2.26,-9.079,0.212
-0.459,-9.653,0.289
-0.459,-9.653,0.289
-1.4169999999999998,-9.5,0.145
-1.4169999999999998,-9.5,0.145
-0.459,-9.308,0.376
-0.459,-9.308,0.376
1.685,-8.312000000000001,3.96
1.8,-8.006,4.338
1.8,-8.006,4.338
1.7619999999999998,-8.351,3.804
0.574,-9.27,0.36
0.574,-9.27,0.36
-0.8809999999999999,-9.155,0.502
0.153,-9.883,0.038
0.0,-9.155,0.084
-0.383,-9.653,0.029
-0.612,-9.385,0.03
-0.612,-9.385,0.03
-0.383,-9.768,0.018000000000000002
-0.574,-9.921,0.006
-0.574,-9.921,0.006
0.344,-9.653,0.014
0.344,-9.653,0.014
0.191,-9.423,0.043
-0.421,-10.151,0.057
-0.421,-10.151,0.057
-1.149,-7.7,5.568
1.34,-7.355,6.006
1.34,-7.355,6.006
0.191,-8.351,5.176
0.344,-8.044,5.412000000000001
0.6509999999999999,-8.198,5.473
0.6509999999999999,-8.198,5.473
0.6890000000000001,-8.121,5.421
0.6890000000000001,-8.121,5.421
1.11,-7.814,5.952000000000001
0.996,-7.737999999999999,5.957000000000002
0.957,-7.737999999999999,5.983
0.8809999999999999,-7.661,5.934
0.498,-7.546,6.113
0.498,-7.546,6.113
0.498,-7.814,6.047999999999999
0.498,-7.814,6.047999999999999
0.498,-8.504,3.626
0.536,-8.542,3.22
0.536,-8.542,3.22
0.421,-8.504,3.799
0.306,-8.542,3.743
0.344,-8.274,4.27
0.421,-8.274,4.865
0.536,-8.274,4.998
0.498,-8.389,4.917
0.498,-8.389,4.917
0.459,-8.274,4.897
0.383,-8.312000000000001,4.945
0.383,-8.312000000000001,4.945
0.344,-8.696,2.679
0.421,-8.849,2.23
0.6509999999999999,-8.657,2.309
0.6890000000000001,-8.81,2.2230000000000003
0.6890000000000001,-8.887,1.77
0.6890000000000001,-8.887,1.77
0.536,-8.849,1.802
0.536,-8.849,1.802
0.996,-8.619,2.329
0.268,-8.696,2.477
