x,y,z
-1.877,-9.5,0.028
-1.877,-9.5,0.036000000000000004
-1.877,-9.5,0.036000000000000004
-1.8,-9.423,0.037000000000000005
-2.298,-9.768,0.16699999999999998
-1.379,-10.764,0.0
-6.129,-8.887,0.309
-6.129,-8.887,0.309
-1.11,-9.27,0.165
-1.11,-9.27,0.165
-3.639,-8.312000000000001,0.412
-3.179,-8.657,0.375
-0.306,-8.351,3.274
-1.034,-9.232,1.602
1.225,-9.117,0.27
1.225,-9.117,0.27
-1.072,-8.696,2.116
-1.072,-8.696,2.116
-2.336,-8.696,0.42
-1.57,-9.232,0.518
-1.608,-9.423,0.002
-1.608,-9.423,0.002
-1.494,-9.73,-0.13699999999999998
-0.268,-6.32,7.134
0.038,-6.474,7.375
0.038,-6.474,7.375
-1.877,-6.665,7.148
-3.256,-7.047999999999999,6.8260000000000005
-1.034,-8.542,1.141
-1.034,-8.542,1.141
1.187,-4.175,8.618
2.26,-5.707000000000002,8.355
-1.34,-6.32,7.341
-7.585,-6.435,7.298999999999999
-7.585,-6.435,7.298999999999999
1.953,-0.8809999999999999,9.411
1.953,-0.8809999999999999,9.411
4.865,-0.804,8.943999999999997
4.865,0.268,8.508
4.865,0.268,8.508
5.401,-0.727,8.281
4.9030000000000005,-0.498,8.387
1.455,-4.597,8.554
1.455,-4.597,8.554
0.574,-6.895,6.961
0.574,-6.895,6.961
4.8260000000000005,-2.719,8.357999999999999
3.639,-3.179,8.556000000000001
-1.225,-8.274,5.792000000000002
-1.225,-8.274,5.792000000000002
-1.7619999999999998,-8.81,1.016
-3.026,-8.427,0.471
-2.451,-8.696,0.37
-2.681,-9.002,0.309
-2.681,-9.002,0.309
-2.336,-9.002,0.316
-2.336,-9.002,0.316
-2.106,-8.925,0.254
-2.26,-9.04,0.268
-2.221,-9.27,0.258
-2.221,-9.27,0.258
-2.298,-8.772,0.262
-2.298,-8.772,0.262
-2.643,-8.772,0.28300000000000003
-2.643,-8.772,0.28300000000000003
-0.996,-7.661,5.76
-0.996,-7.661,5.76
-0.8809999999999999,-8.083,5.589
-2.1830000000000003,-9.04,2.778
-2.1830000000000003,-9.04,2.778
-1.992,-8.504,0.937
-2.375,-8.81,0.551
-1.34,-8.734,1.301
-1.5319999999999998,-9.04,1.567
-1.5319999999999998,-9.04,1.567
-2.911,-8.849,0.394
-3.026,-8.696,0.406
-3.026,-8.696,0.406
-2.528,-9.079,0.299
-2.528,-9.079,0.299
-2.719,-8.657,0.301
0.229,-9.768,0.05
-0.268,-9.845,0.109
-0.268,-9.845,0.109
-2.4130000000000003,-9.232,0.065
-1.877,-9.423,0.086
-1.877,-9.423,0.086
-2.4130000000000003,-9.117,0.099
-2.873,-9.27,0.126
-2.4130000000000003,-9.232,0.135
-2.1830000000000003,-9.232,0.131
-2.1830000000000003,-9.232,0.131
-2.375,-9.347,0.117
-2.336,-9.194,0.113
-2.336,-9.194,0.113
-2.1830000000000003,-8.887,0.112
-2.03,-8.542,0.564
-0.459,-8.619,2.724
-0.459,-8.619,2.724
-1.34,-8.466000000000001,2.026
-1.11,-7.661,5.634
-1.225,-7.7,5.957999999999998
-1.11,-8.006,5.7879999999999985
-1.34,-7.891,5.6179999999999986
-2.298,-8.427,2.656
0.344,-9.04,0.468
-0.344,-9.692,0.161
-0.344,-9.692,0.161
-1.685,-9.232,0.292
-1.685,-9.232,0.292
-3.294,-8.083,2.3280000000000003
-3.026,-7.9289999999999985,3.329
-3.026,-7.9289999999999985,3.329
-2.988,-8.083,3.097
-2.949,-8.158999999999999,2.904
-2.949,-8.121,2.67
-2.7960000000000003,-8.274,2.132
-2.5660000000000003,-8.236,1.983
-2.5660000000000003,-8.236,1.983
-2.758,-8.121,3.202
-2.758,-8.121,3.202
-1.4169999999999998,-9.73,0.011
-1.3019999999999998,-9.347,0.237
-2.106,-7.1629999999999985,5.997999999999998
-2.145,-7.1629999999999985,6.3870000000000005
-1.225,-7.853,6.29
-1.225,-7.853,6.29
-0.7659999999999999,-6.435,4.989
