x,y,z
-0.957,-9.653,0.016
-0.919,-9.615,0.022
-0.919,-9.615,0.022
-0.996,-9.768,0.022
-0.957,-9.577,0.021
-0.957,-9.577,0.021
-1.225,-9.462,5.632999999999999
-3.141,-5.937,6.11
-3.907,-7.968,5.3420000000000005
-3.907,-7.968,5.3420000000000005
-1.877,-8.427,2.611
-1.877,-8.427,2.611
-1.723,-7.814,0.5660000000000001
-1.723,-7.814,0.5660000000000001
-1.3019999999999998,-8.389,1.669
0.6890000000000001,-8.312000000000001,2.674
0.268,-6.818,6.299
1.7619999999999998,-6.627000000000002,7.164
2.068,-9.768,6.096
-0.6890000000000001,-7.431,6.336
-0.6509999999999999,-7.202000000000001,6.381
1.379,-6.0520000000000005,7.415
1.379,-6.0520000000000005,7.415
-0.344,-9.232,0.044
-0.344,-9.232,0.044
-0.344,-10.305,0.044
0.6890000000000001,-9.538,0.34
0.6890000000000001,-9.538,0.34
-0.6509999999999999,-9.002,0.398
-0.6509999999999999,-9.002,0.398
-0.076,-9.538,0.442
-0.076,-9.538,0.442
-0.114,-9.27,0.386
0.727,-8.964,0.227
-0.344,-8.772,0.267
0.383,-10.380999999999998,0.114
-0.421,-8.351,1.659
-0.727,-8.006,3.105
0.038,-9.04,1.751
0.038,-9.04,1.751
-0.804,-9.194,1.788
-0.6890000000000001,-9.117,1.775
-0.6890000000000001,-9.117,1.775
-1.187,-8.81,1.568
-1.723,-8.81,1.151
-1.723,-8.81,1.151
-1.7619999999999998,-9.615,0.195
-1.838,-8.581,0.274
-1.8,-8.734,1.196
-1.57,-8.81,1.211
-2.451,-9.155,0.371
-2.451,-9.615,0.059
-2.451,-9.615,0.059
-1.34,-9.768,0.066
-1.877,-10.19,0.075
-2.03,-9.423,0.448
-2.03,-9.423,0.448
-0.536,-8.849,4.492
-0.8809999999999999,-8.657,4.204
-0.957,-8.504,4.752
-0.957,-8.504,4.752
-1.225,-8.236,4.869
-1.225,-8.236,4.869
-2.528,-8.81,3.263
-0.8809999999999999,-9.347,0.133
-1.57,-9.27,0.108
-1.264,-9.538,0.136
-1.3019999999999998,-9.347,0.128
-1.3019999999999998,-9.347,0.128
-1.455,-9.883,0.125
-1.877,-10.036,0.093
-1.877,-10.036,0.093
-1.877,-9.538,0.104
-1.877,-9.538,0.104
-1.57,-9.423,0.138
-1.57,-9.423,0.138
-1.149,-9.462,0.131
-1.608,-9.385,0.117
-1.608,-9.385,0.117
-1.455,-9.577,0.116
-1.187,-9.308,0.126
-1.915,-9.5,0.114
-2.221,-9.194,0.127
-2.221,-9.194,0.127
-1.8,-9.194,0.14300000000000002
-1.8,-9.615,0.16399999999999998
-1.8,-9.615,0.16399999999999998
0.0,-8.734,0.016
2.528,-8.772,0.122
0.612,-9.883,0.17600000000000002
0.344,-9.921,0.173
-0.191,-9.883,0.165
-0.191,-9.883,0.165
0.076,-9.5,0.155
-0.7659999999999999,-9.462,0.198
-0.957,-9.423,0.201
-0.957,-9.27,0.246
-0.957,-9.27,0.246
-1.264,-8.964,0.219
-1.877,-9.347,0.165
-1.5319999999999998,-9.883,0.28800000000000003
-1.5319999999999998,-9.883,0.28800000000000003
-0.727,-8.696,0.23
-3.102,-8.121,0.133
-3.102,-8.121,0.133
0.076,-9.194,0.29100000000000004
1.187,-7.546,2.732
-1.4169999999999998,-8.619,2.228
-0.536,-8.81,2.5660000000000003
-0.804,-8.657,2.044
-1.187,-8.158999999999999,2.026
-0.6509999999999999,-8.772,2.657
-1.6469999999999998,-8.581,2.844
-0.996,-8.657,3.143
-2.375,-8.734,4.165
-1.953,-8.849,3.762
-0.8420000000000001,-9.079,2.083
-1.4169999999999998,-8.772,2.6910000000000003
-1.4169999999999998,-8.772,2.6910000000000003
-1.4169999999999998,-8.581,2.47
