x,y,z
0.6509999999999999,-4.52,8.711
0.804,-4.328,8.748
0.804,-4.328,8.748
0.306,-4.635,8.703
0.306,-4.635,8.703
0.191,-4.4430000000000005,8.651
0.191,-4.4430000000000005,8.651
0.421,-4.597,8.661
-0.229,-5.209,8.365
-0.229,-5.209,8.365
0.0,-5.669,7.952000000000001
0.306,-5.401,8.026
-0.191,-5.324,8.245
-0.574,-5.478,8.397
-0.498,-4.4430000000000005,8.732000000000001
-0.498,-4.4430000000000005,8.732000000000001
0.076,-4.75,8.695
-0.153,-4.558,8.674
0.153,-4.06,8.85
-0.076,-4.175,8.904
1.225,-4.405,8.632
0.804,-4.635,8.65
0.612,-4.788,8.549
0.919,-4.558,8.602
0.804,-4.558,8.661
0.8809999999999999,-4.482,8.674
0.8809999999999999,-4.482,8.674
1.072,-4.137,8.761000000000001
1.072,-4.137,8.761000000000001
1.149,-4.099,8.902999999999997
1.149,-4.099,8.902999999999997
0.584,2.485,9.47
0.5329999999999999,2.644,9.555
0.511,2.442,9.913
0.6559999999999999,2.359,9.657
0.755,2.331,9.397
0.654,2.375,9.359
0.435,2.5,9.415
0.4,2.576,9.462
0.455,2.508,9.451
0.521,2.385,9.671
0.682,2.318,9.832
0.634,2.386,9.586
0.596,2.422,9.426
0.69,2.344,9.811
0.643,2.251,9.855
0.5660000000000001,2.307,9.64
0.35100000000000003,2.489,9.789
0.411,2.424,9.77
0.727,2.326,9.685
0.867,2.234,9.682
0.998,2.176,9.59
0.845,2.306,9.71
0.735,2.314,9.635
0.716,2.267,9.615
0.606,2.337,9.732
0.546,2.383,9.74
0.715,2.322,9.718
0.6890000000000001,-3.83,8.884
0.6890000000000001,-3.83,8.884
0.769,2.313,9.628
0.757,2.283,9.627
0.775,2.272,9.694
0.8029999999999999,2.324,9.607
0.8240000000000001,2.276,9.432
0.818,2.291,9.322
0.685,2.395,9.457
0.557,2.447,9.741
0.546,2.464,9.865
0.715,2.4290000000000003,9.779
0.86,2.363,9.668
0.809,2.334,9.584
0.523,2.55,9.572
0.486,2.522,9.862
0.785,2.342,10.117
1.044,2.133,10.064
1.063,2.213,9.819
