x,y,z
-1.57,-9.538,0.039
-1.608,-9.462,0.048
-1.608,-9.462,0.048
-2.681,-9.04,0.077
-1.072,-10.343,0.026
-0.383,-10.075,0.14300000000000002
-0.383,-10.075,0.14300000000000002
-3.294,-8.466000000000001,3.789
-2.719,-8.772,0.564
-2.221,-8.083,0.732
-4.711,-7.853,0.452
-1.57,-9.423,1.022
-0.957,-9.002,0.634
-1.494,-8.657,3.614
0.0,-7.202000000000001,6.671
-0.191,-6.397,7.379
-1.494,-5.937,7.626
2.298,-1.072,11.191
0.804,-5.516,8.97
0.804,-5.516,8.97
-1.225,-10.036,0.016
-1.838,-7.776,0.33
0.076,-8.198,2.81
-1.838,-8.542,3.828
-0.038,-8.236,4.188
-0.038,-8.236,4.188
2.4130000000000003,-0.191,11.338
2.221,1.264,9.538
2.221,1.264,9.538
4.673,1.3019999999999998,8.834
2.681,1.34,9.081
2.681,1.34,9.081
4.635,2.068,8.667
4.635,2.068,8.667
3.3710000000000004,1.953,8.957
3.256,2.1830000000000003,8.887
2.375,1.072,9.492
1.225,2.298,9.496
1.072,2.375,9.473
1.608,-7.393,5.455
0.229,-8.964,3.04
-0.536,-9.27,0.14800000000000002
-1.072,-9.538,0.195
-1.072,-9.538,0.195
-1.57,-9.04,0.348
-1.57,-9.04,0.348
-1.723,-9.845,0.301
-1.915,-9.308,0.207
-1.225,-9.117,0.184
-1.225,-9.117,0.184
-1.8,-9.462,0.185
-1.8,-9.462,0.185
-2.03,-8.964,0.27
-2.03,-8.964,0.27
0.612,-9.385,0.13
0.268,-10.265999999999998,0.165
-3.869,-8.657,0.546
-3.869,-8.657,0.546
0.306,-4.137,8.81
0.306,-4.137,8.81
2.643,-2.719,9.261
3.026,-3.486,8.799
0.8809999999999999,-6.972,3.217
-2.375,-6.205,6.707000000000002
-0.7659999999999999,-6.129,7.694
-0.7659999999999999,-6.129,7.694
-1.072,-6.0139999999999985,7.72
-1.149,-6.857,7.801
0.153,-4.9030000000000005,8.4
0.153,-4.9030000000000005,8.4
0.229,-4.558,8.599
1.3019999999999998,-4.941,8.49
4.788,-4.673,7.221
4.98,-4.06,6.681
4.98,-4.06,6.681
-4.29,-8.274,6.343
-4.29,-8.274,6.343
1.034,-8.542,1.947
1.3019999999999998,-8.542,1.391
-3.486,-7.737999999999999,0.411
-3.486,-7.737999999999999,0.411
-1.264,-7.507999999999999,2.427
-2.873,-7.393,5.845
0.8420000000000001,-8.734,5.555
0.8420000000000001,-8.734,5.555
1.034,-8.772,2.423
1.4169999999999998,-8.696,1.216
-1.723,-6.78,2.101
-2.298,-7.125,5.4060000000000015
-2.758,-7.431,5.902
-2.681,-7.316,5.955
-2.681,-7.316,5.955
-2.7960000000000003,-8.044,5.683
-2.949,-7.776,5.682
-1.953,-8.657,5.584
-0.727,-9.194,0.78
-0.727,-9.194,0.78
0.727,-6.32,5.299
1.953,-6.0139999999999985,6.895
1.953,-6.0139999999999985,6.895
2.873,-7.047999999999999,6.937
2.106,-7.507999999999999,6.605
2.106,-7.507999999999999,6.605
-0.957,-7.968,5.981
-0.957,-7.968,5.981
0.612,-7.546,6.147
1.225,-7.737999999999999,6.119
0.996,-7.853,5.984
0.191,-7.853,6.042000000000002
0.191,-7.853,6.042000000000002
1.7619999999999998,-7.316,6.23
1.7619999999999998,-7.316,6.23
1.685,-6.704,6.794
2.451,-4.597,8.142000000000001
2.643,-4.788,8.039
2.643,-4.788,8.039
3.141,-7.0870000000000015,5.942
3.141,-7.0870000000000015,5.942
-6.435,-7.814,6.283
0.574,-10.036,0.69
1.5319999999999998,-9.117,0.5589999999999999
1.5319999999999998,-9.117,0.5589999999999999
-3.486,-8.198,1.457
-3.486,-8.198,1.457
