x,y,z
1.187,-9.653,0.016
1.379,-9.653,0.008
1.379,-9.653,0.008
1.4169999999999998,-9.73,0.006
3.83,-9.577,0.123
-0.8809999999999999,-8.389,3.78
-0.8809999999999999,-8.389,3.78
2.4130000000000003,-8.925,0.439
-0.919,-8.657,0.5479999999999999
-0.919,-8.657,0.5479999999999999
-1.455,-9.04,2.2430000000000003
-0.344,-8.887,1.878
-0.344,-8.887,1.878
-1.034,-10.419,7.024
-2.719,-5.937,9.722
-3.141,3.256,4.9030000000000005
-1.034,-0.421,9.743
-1.034,-0.421,9.743
1.34,-8.083,3.49
-0.114,-8.466000000000001,5.497000000000001
-0.114,-8.466000000000001,5.497000000000001
3.409,-8.198,1.702
0.612,-7.737999999999999,5.504
0.612,-7.737999999999999,5.504
0.344,-7.737999999999999,5.817
0.344,-7.737999999999999,5.817
-0.153,-8.236,5.776
2.336,-8.581,1.449
1.877,-5.976,0.212
2.7960000000000003,-6.704,0.522
2.988,-3.6010000000000004,8.606
2.988,-3.6010000000000004,8.606
2.643,2.5660000000000003,9.092
2.643,2.5660000000000003,9.092
3.102,2.873,9.091
3.102,2.873,9.091
1.608,2.03,9.089
3.83,3.409,8.968
1.494,-1.264,9.609
1.149,-4.673,9.248
1.149,-4.673,9.248
0.996,-9.155,0.519
0.957,-8.542,0.873
1.6469999999999998,-9.117,2.012
0.8420000000000001,-9.194,1.435
0.8420000000000001,-9.194,1.435
0.268,-8.849,1.352
0.268,-8.849,1.352
1.57,-8.542,2.049
1.57,-8.542,2.049
1.6469999999999998,-8.542,2.7110000000000003
2.375,-9.232,4.512
1.7619999999999998,-9.117,5.268
1.7619999999999998,-9.117,5.268
2.643,-9.232,4.052
2.106,-7.776,2.143
0.153,-8.006,5.797999999999999
-0.996,-6.129,7.174
-0.536,-7.1629999999999985,6.695
-0.344,-7.316,6.553
-0.344,-7.316,6.553
-0.076,-7.737999999999999,6.5070000000000014
0.229,-7.622999999999998,6.489
0.229,-7.622999999999998,6.489
3.102,-2.451,8.985
1.187,-2.336,8.952
1.11,-1.379,9.607
1.11,-1.379,9.607
2.643,-5.669,5.353
2.145,-5.056,5.097
-0.804,-9.653,0.522
-0.804,-9.653,0.522
-2.1830000000000003,-8.734,0.311
-2.1830000000000003,-8.734,0.311
1.149,-9.653,0.959
1.149,-9.653,0.959
-0.344,-8.925,0.441
-0.344,-8.925,0.441
0.0,-9.5,0.564
-0.268,-9.807,0.522
-0.268,-9.807,0.522
-2.336,-9.155,5.067
-2.336,-9.155,5.067
-2.145,-8.619,0.925
-2.145,-8.619,0.925
-1.4169999999999998,-8.849,0.509
-1.685,-8.657,0.959
-1.838,-8.925,0.557
-1.838,-8.925,0.557
-2.49,-8.772,0.965
-2.49,-8.772,0.965
-3.141,-8.504,2.184
-3.141,-8.504,2.184
-1.877,-8.466000000000001,2.794
-1.953,-8.696,2.19
-0.076,-8.657,3.0860000000000003
0.421,-7.968,3.164
0.076,-8.427,3.796
0.076,-8.427,3.796
-2.26,-8.849,0.511
-2.26,-8.849,0.511
-2.298,-8.351,0.517
-2.375,-8.81,0.529
1.494,-8.925,1.58
0.421,-9.423,3.62
-0.574,-9.232,0.15
-0.574,-9.232,0.15
-1.608,-10.036,0.079
-0.8809999999999999,-9.194,0.168
-0.919,-9.117,0.196
-0.996,-9.155,0.243
-0.996,-9.155,0.243
-1.034,-9.232,0.292
0.153,-9.615,0.175
0.038,-9.423,0.111
-1.455,-9.883,0.5329999999999999
-1.57,-9.155,0.29
-3.141,-8.044,2.23
-3.064,-7.891,2.353
