x,y,z
-1.685,-9.462,0.028
-1.149,-10.113,0.076
-1.149,-10.113,0.076
-1.34,-9.423,0.026
-2.643,-8.657,0.4920000000000001
-2.068,-8.734,0.635
-1.3019999999999998,-8.083,0.28
-1.3019999999999998,-8.083,0.28
-4.175,-10.113,0.321
-4.175,-10.113,0.321
-2.221,-9.347,0.53
-2.375,-8.657,0.503
-2.375,-8.657,0.503
-2.758,-9.385,0.259
-2.604,-8.504,0.251
-2.604,-8.504,0.251
-2.873,-9.538,0.29100000000000004
-2.221,-9.155,2.924
0.306,-6.205,6.855
1.455,-6.0139999999999985,7.567
1.455,-6.0139999999999985,7.567
3.447,-2.5660000000000003,8.425
2.604,-1.608,9.218
2.604,-1.608,9.218
2.221,-2.145,9.313
2.221,-2.145,9.313
-0.459,-4.099,9.342
0.8420000000000001,-5.707000000000002,8.531
-0.114,-8.772,3.304
-0.114,-8.772,3.304
1.7619999999999998,-8.542,3.685
1.7619999999999998,-8.542,3.685
0.957,-7.278,6.605
0.957,-7.278,6.605
0.919,-7.24,6.7
-0.114,-8.81,3.463
-0.114,-8.81,3.463
0.038,-9.5,1.737
-1.8,-8.504,0.008
-1.877,-9.232,0.332
-1.877,-9.232,0.332
-2.106,-9.653,0.158
-2.873,-11.071,0.812
-0.8809999999999999,-7.622999999999998,5.9510000000000005
-0.8809999999999999,-7.622999999999998,5.9510000000000005
-1.8,-8.657,4.874
-0.306,-8.351,4.942
-0.306,-8.351,4.942
-0.038,-6.359,7.505
0.459,-6.32,7.617000000000001
2.106,-7.814,5.7189999999999985
-0.536,-8.312000000000001,5.561
0.114,-9.27,0.38
0.306,-8.964,0.453
-1.57,-9.155,0.133
-1.57,-9.155,0.133
-0.8809999999999999,-9.462,0.155
-0.919,-9.385,0.234
-1.379,-7.891,5.227
-1.379,-7.891,5.227
0.076,-8.389,5.405
0.076,-8.389,5.405
1.57,-8.044,3.883
-0.306,-8.542,2.98
1.034,-9.27,1.422
-0.038,-9.002,1.0759999999999998
-1.8,-8.274,0.051
-1.8,-8.274,0.051
-1.379,-9.155,0.333
-2.26,-8.466000000000001,0.324
-5.2860000000000005,-7.202000000000001,3.664
-5.018,-7.047999999999999,2.389
-0.536,-9.002,0.519
0.191,-9.347,0.24
0.191,-9.347,0.276
0.229,-9.117,0.41
0.229,-9.117,0.41
-0.076,-6.589,7.802
0.8420000000000001,-6.282,7.558
0.8420000000000001,-6.282,7.558
0.574,-5.937,7.728
0.574,-5.937,7.728
-0.421,-9.653,0.259
-0.421,-9.653,0.259
-2.375,-9.232,0.06
-2.26,-9.845,0.019
-2.834,-9.653,0.016
-2.03,-9.615,0.095
-0.153,-9.577,6.185
-1.149,-8.772,0.974
-2.5660000000000003,-8.696,0.532
-2.5660000000000003,-8.696,0.532
-2.49,-9.423,0.006999999999999999
-2.1830000000000003,-9.423,0.031
-2.1830000000000003,-9.423,0.031
-2.03,-9.423,0.027000000000000003
-2.03,-9.423,0.027000000000000003
-0.268,-8.466000000000001,2.364
2.604,-7.9289999999999985,5.153
1.57,-7.776,5.756
1.149,-8.236,5.4620000000000015
-4.099,-7.737999999999999,0.236
-4.099,-7.737999999999999,0.236
-0.957,-9.347,0.69
-0.957,-9.347,0.69
-1.7619999999999998,-7.661,5.638
-1.7619999999999998,-7.661,5.638
-1.992,-7.393,6.377999999999999
0.421,-3.907,9.082
0.421,-3.907,9.082
0.421,-3.486,9.081
0.383,-3.754,9.069
1.072,-4.597,8.638
0.919,-4.482,8.585
0.919,-4.482,8.585
0.536,-4.52,8.73
0.6890000000000001,-4.29,8.699
1.838,-4.175,8.533
2.719,-4.52,8.402000000000001
2.719,-4.52,8.402000000000001
1.5319999999999998,-4.4430000000000005,8.479
1.5319999999999998,-4.4430000000000005,8.479
