x,y,z
-0.574,-9.615,0.035
-0.459,-9.73,0.03
-0.421,-9.845,0.047
0.114,-9.653,0.043
0.114,-9.653,0.043
-0.306,-9.5,0.006
-0.306,-9.5,0.006
0.498,-9.308,0.043
-2.451,-7.737999999999999,0.204
-2.451,-7.737999999999999,0.204
-3.026,-8.427,0.134
-2.03,-9.155,0.285
-2.7960000000000003,-11.837,0.047
0.536,-8.619,0.284
0.536,-8.619,0.284
0.8420000000000001,-7.853,0.107
0.8420000000000001,-7.853,0.107
0.574,-10.380999999999998,0.109
0.7659999999999999,-9.883,0.069
0.7659999999999999,-9.883,0.069
-1.3019999999999998,-9.232,0.111
0.038,-9.462,0.122
0.038,-9.462,0.122
-1.187,-9.423,0.121
-1.379,-9.615,0.07
-1.379,-9.615,0.07
-1.992,-9.385,0.033
-1.992,-9.385,0.033
-1.877,-9.117,0.054000000000000006
-2.26,-9.155,0.07200000000000001
-2.26,-9.155,0.07200000000000001
-2.26,-9.423,0.077
-2.26,-9.423,0.077
-2.375,-9.423,0.062
-2.298,-9.27,0.078
-2.298,-9.27,0.078
-1.494,-9.423,0.113
-2.068,-9.079,0.173
-1.8,-9.194,0.22
-1.8,-9.194,0.22
-1.072,-8.964,0.326
-1.072,-8.964,0.326
-0.957,-9.079,0.341
-0.957,-9.079,0.341
-0.996,-9.079,0.439
-1.149,-9.079,0.424
-1.149,-9.079,0.424
-1.3019999999999998,-9.04,0.375
-1.34,-9.079,0.385
-1.34,-9.079,0.385
-1.608,-9.117,0.35100000000000003
-1.608,-9.117,0.35100000000000003
-2.1830000000000003,-9.385,0.07200000000000001
-2.1830000000000003,-9.385,0.07200000000000001
-2.1830000000000003,-9.385,0.075
-2.298,-9.27,0.06
-2.298,-9.27,0.06
-2.145,-9.27,0.067
-2.145,-9.27,0.067
-2.106,-9.462,0.061
-2.106,-9.462,0.061
-2.336,-9.462,0.062
-2.336,-9.462,0.062
-1.992,-9.538,0.054000000000000006
-1.992,-9.538,0.054000000000000006
-1.838,-9.5,0.049
-2.1830000000000003,-9.385,0.046
-1.953,-9.615,0.044
-2.26,-9.308,0.034
-2.26,-9.308,0.034
-2.068,-9.308,0.031
-2.49,-9.308,0.027000000000000003
-2.49,-9.308,0.027000000000000003
-1.187,-9.385,0.409
-1.187,-9.385,0.409
-1.034,-9.079,0.394
-1.034,-9.079,0.394
-0.957,-9.079,0.399
-1.379,-9.194,0.41
-1.379,-9.194,0.41
-1.5319999999999998,-9.347,0.248
-1.608,-9.385,0.208
-1.608,-9.385,0.208
-2.068,-9.308,0.125
-1.915,-9.04,0.238
-1.915,-9.04,0.238
-2.106,-9.385,0.136
-2.106,-9.385,0.136
-1.992,-9.347,0.101
-1.6469999999999998,-9.27,0.147
-1.608,-9.653,0.125
-1.608,-9.653,0.125
-1.34,-9.385,0.133
-0.8809999999999999,-9.347,0.18
-0.8809999999999999,-9.194,0.196
-0.8809999999999999,-9.194,0.196
-0.6890000000000001,-9.347,0.198
-1.4169999999999998,-7.853,0.452
-1.4169999999999998,-7.853,0.452
-1.264,-9.423,1.257
-1.264,-9.423,1.257
-1.5319999999999998,-9.117,0.52
-2.068,-8.81,0.536
-2.106,-8.389,1.943
-2.1830000000000003,-8.657,0.5579999999999999
-0.727,-9.538,0.029
-0.727,-9.538,0.029
-0.268,-8.964,0.359
-1.187,-9.347,0.081
-1.187,-9.347,0.081
-1.6469999999999998,-10.688,0.048
-1.34,-10.19,0.139
-1.34,-10.19,0.139
-1.992,-8.964,0.826
-1.992,-8.964,0.826
-2.451,-8.772,0.7709999999999999
-1.4169999999999998,-8.389,0.305
-1.4169999999999998,-8.389,0.305
0.306,-9.27,0.436
-0.574,-9.27,0.337
-0.574,-9.27,0.337
-0.727,-9.538,0.36
-0.727,-9.538,0.36
-1.494,-9.117,0.838
-1.494,-9.117,0.838
0.536,-9.04,1.033
0.191,-9.538,1.141
1.877,-8.619,0.631
1.034,-8.964,1.008
1.034,-8.964,1.008
1.11,-8.849,3.871
1.11,-8.849,3.871
0.421,-8.81,2.914
-1.685,-5.132999999999999,8.187000000000001
-1.685,-5.132999999999999,8.187000000000001
-1.494,-5.937,7.577000000000001
-2.375,-5.976,7.6110000000000015
-2.375,-5.976,7.6110000000000015
-2.03,-6.359,7.44
-2.03,-6.359,7.44
-1.494,-6.5120000000000005,7.289
1.7619999999999998,-8.158999999999999,6.727
1.7619999999999998,-8.158999999999999,6.727
-2.336,-7.776,3.734
0.727,-9.079,0.7140000000000001
0.727,-9.079,0.7140000000000001
0.114,-9.96,0.094
-2.528,-9.002,0.5579999999999999
-0.727,-9.423,0.158
-1.149,-8.925,0.348
-1.149,-8.925,0.348
-0.919,-9.117,0.464
-0.7659999999999999,-9.155,0.375
-0.996,-8.925,0.524
-0.8420000000000001,-8.887,0.5529999999999999
-1.149,-9.117,0.55
-1.149,-9.117,0.55
-1.455,-9.194,0.488
-0.804,-9.27,0.391
-0.804,-9.27,0.391
-2.221,-9.079,0.466
-2.221,-9.079,0.466
-0.8420000000000001,-8.925,0.462
-1.11,-9.04,0.485
-1.11,-9.04,0.485
-2.528,-8.964,0.555
-0.536,-9.002,2.551
-0.536,-9.002,2.551
-1.034,-9.117,0.484
-1.034,-9.117,0.484
-1.4169999999999998,-9.079,0.378
-1.953,-9.079,0.395
-1.992,-8.772,0.429
-1.915,-9.04,0.334
-1.915,-9.04,0.334
-2.106,-8.964,0.353
-2.03,-9.079,0.26
-2.1830000000000003,-8.849,0.382
-2.1830000000000003,-8.849,0.382
-1.953,-8.81,0.436
-1.915,-8.925,0.49
-1.838,-8.81,0.637
-1.838,-8.81,0.637
-1.723,-8.581,2.024
-1.6469999999999998,-7.814,3.93
-1.6469999999999998,-7.814,3.93
-1.264,-7.393,5.3039999999999985
-1.264,-6.818,6.654
-1.264,-6.818,6.654
-0.7659999999999999,-6.282,7.3679999999999986
-0.6509999999999999,-6.0520000000000005,7.512
-1.149,-6.474,7.359
-1.149,-6.474,7.359
-1.072,-10.380999999999998,0.385
-0.498,-7.431,4.324
-0.498,-7.431,4.324
-1.8,-9.423,0.375
-1.915,-9.615,0.051
-2.643,-8.772,0.212
-2.643,-8.772,0.212
-2.49,-9.194,0.136
-2.49,-9.194,0.136
-2.49,-9.232,0.075
-2.298,-8.964,0.28600000000000003
-2.298,-8.964,0.28600000000000003
-2.03,-9.155,0.247
-2.03,-9.155,0.247
-2.4130000000000003,-9.155,0.24
-2.4130000000000003,-9.155,0.24
-1.608,-9.5,0.215
-1.57,-9.653,0.16
-1.57,-9.653,0.16
-1.5319999999999998,-9.04,0.15
-1.5319999999999998,-9.04,0.15
-1.225,-9.577,0.053
-1.685,-9.27,0.115
-1.685,-9.27,0.115
-0.727,-9.27,0.079
-1.915,-8.734,0.145
-2.03,-9.002,0.4
-1.57,-9.308,0.248
-2.336,-9.308,0.194
-2.336,-9.308,0.194
-2.298,-9.538,0.158
-2.298,-9.538,0.158
-1.992,-9.04,0.154
-1.8,-9.308,0.155
-1.8,-9.308,0.155
-1.992,-9.423,0.14300000000000002
-2.221,-9.232,0.14400000000000002
-2.221,-9.232,0.14400000000000002
-2.068,-9.308,0.136
-2.068,-9.308,0.136
-2.03,-9.347,0.12
-1.992,-9.308,0.086
-1.992,-9.308,0.086
-1.8,-9.538,0.053
-1.685,-9.423,0.05
-1.4169999999999998,-9.577,0.036000000000000004
-1.4169999999999998,-9.577,0.036000000000000004
-1.915,-9.5,0.096
-1.915,-9.5,0.096
-1.685,-9.5,0.08
-1.685,-9.5,0.08
-1.34,-9.577,0.069
-1.7619999999999998,-9.538,0.073
-1.7619999999999998,-9.538,0.073
-2.681,-9.155,0.192
-1.953,-9.232,0.129
-1.953,-9.232,0.129
-2.298,-9.194,0.15
-2.145,-9.27,0.13699999999999998
-2.145,-9.27,0.13699999999999998
-2.911,-9.117,0.132
-2.336,-9.232,0.192
